"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
1e+11;0.0135578;-0.121437;0.0670764
1.5e+11;0.0135578;0.0367495;-0.0467221
2e+11;0.0135578;0.00331257;0.0116604
2.5e+11;0.0135578;-0.00749478;0.012936
-2.5e+11;0.013804;-0.00763667;-0.0134354
-2e+11;0.013804;0.00322979;-0.0117866
-1.5e+11;0.013804;0.0378351;0.04763
-1e+11;0.013804;-0.124435;-0.068414
-5e+10;0.013804;-0.0945246;0.173872
0;0.013804;2.02025;0
5e+10;0.013804;-0.0945246;-0.173872
1e+11;0.013804;-0.124435;0.068414
1.5e+11;0.013804;0.0378351;-0.04763
2e+11;0.013804;0.00322979;0.0117866
2.5e+11;0.013804;-0.00763667;0.0134354
-2.5e+11;0.0140502;-0.00776947;-0.0139291
-2e+11;0.0140502;0.00314268;-0.0119193
-1.5e+11;0.0140502;0.0389193;0.0485255
-1e+11;0.0140502;-0.127448;-0.0697302
-5e+10;0.0140502;-0.0973365;0.175786
0;0.0140502;2.04055;0
5e+10;0.0140502;-0.0973365;-0.175786
1e+11;0.0140502;-0.127448;0.0697302
1.5e+11;0.0140502;0.0389193;-0.0485255
2e+11;0.0140502;0.00314268;0.0119193
2.5e+11;0.0140502;-0.00776947;0.0139291
-2.5e+11;0.0142965;-0.00789278;-0.0144156
-2e+11;0.0142965;0.00305135;-0.0120575
-1.5e+11;0.0142965;0.0400023;0.0494084
-1e+11;0.0142965;-0.130477;-0.0710238
-5e+10;0.0142965;-0.100186;0.177657
0;0.0142965;2.05694;0
5e+10;0.0142965;-0.100186;-0.177657
1e+11;0.0142965;-0.130477;0.0710238
1.5e+11;0.0142965;0.0400023;-0.0494084
2e+11;0.0142965;0.00305135;0.0120575
2.5e+11;0.0142965;-0.00789278;0.0144156
-2.5e+11;0.0145427;-0.00800708;-0.0148945
-2e+11;0.0145427;0.00295581;-0.0121999
-1.5e+11;0.0145427;0.0410848;0.0502792
-1e+11;0.0145427;-0.13352;-0.0722952
-5e+10;0.0145427;-0.10307;0.179488
0;0.0145427;2.07357;0
5e+10;0.0145427;-0.10307;-0.179488
1e+11;0.0145427;-0.13352;0.0722952
1.5e+11;0.0145427;0.0410848;-0.0502792
2e+11;0.0145427;0.00295581;0.0121999
2.5e+11;0.0145427;-0.00800708;0.0148945
-2.5e+11;0.0147889;-0.00811321;-0.0153664
-2e+11;0.0147889;0.00285586;-0.012345
-1.5e+11;0.0147889;0.0421677;0.0511385
-1e+11;0.0147889;-0.136575;-0.0735456
-5e+10;0.0147889;-0.105986;0.181282
0;0.0147889;2.09766;0
5e+10;0.0147889;-0.105986;-0.181282
1e+11;0.0147889;-0.136575;0.0735456
1.5e+11;0.0147889;0.0421677;-0.0511385
2e+11;0.0147889;0.00285586;0.012345
2.5e+11;0.0147889;-0.00811321;0.0153664
-2.5e+11;0.0150352;-0.00821213;-0.015832
-2e+11;0.0150352;0.00275125;-0.0124915
-1.5e+11;0.0150352;0.0432519;0.051987
-1e+11;0.0150352;-0.139642;-0.0747763
-5e+10;0.0150352;-0.108933;0.18304
0;0.0150352;2.11601;0
5e+10;0.0150352;-0.108933;-0.18304
1e+11;0.0150352;-0.139642;0.0747763
1.5e+11;0.0150352;0.0432519;-0.051987
2e+11;0.0150352;0.00275125;0.0124915
2.5e+11;0.0150352;-0.00821213;0.015832
-2.5e+11;0.0152814;-0.00830473;-0.0162921
-2e+11;0.0152814;0.00264175;-0.0126381
-1.5e+11;0.0152814;0.0443382;0.0528252
-1e+11;0.0152814;-0.14272;-0.0759885
-5e+10;0.0152814;-0.111906;0.184765
0;0.0152814;2.1348;0
5e+10;0.0152814;-0.111906;-0.184765
1e+11;0.0152814;-0.14272;0.0759885
1.5e+11;0.0152814;0.0443382;-0.0528252
2e+11;0.0152814;0.00264175;0.0126381
2.5e+11;0.0152814;-0.00830473;0.0162921
-2.5e+11;0.0155276;-0.00839173;-0.0167475
-2e+11;0.0155276;0.00252717;-0.012784
-1.5e+11;0.0155276;0.0454271;0.0536537
-1e+11;0.0155276;-0.145808;-0.0771832
-5e+10;0.0155276;-0.114905;0.18646
0;0.0155276;2.15474;0
5e+10;0.0155276;-0.114905;-0.18646
1e+11;0.0155276;-0.145808;0.0771832
1.5e+11;0.0155276;0.0454271;-0.0536537
2e+11;0.0155276;0.00252717;0.012784
2.5e+11;0.0155276;-0.00839173;0.0167475
-2.5e+11;0.0157739;-0.00847374;-0.0171986
-2e+11;0.0157739;0.00240736;-0.0129283
-1.5e+11;0.0157739;0.0465192;0.0544727
-1e+11;0.0157739;-0.148906;-0.0783613
-5e+10;0.0157739;-0.117927;0.188127
0;0.0157739;2.17218;0
5e+10;0.0157739;-0.117927;-0.188127
1e+11;0.0157739;-0.148906;0.0783613
1.5e+11;0.0157739;0.0465192;-0.0544727
2e+11;0.0157739;0.00240736;0.0129283
2.5e+11;0.0157739;-0.00847374;0.0171986
-2.5e+11;0.0160201;-0.00855122;-0.0176458
-2e+11;0.0160201;0.00228224;-0.0130704
-1.5e+11;0.0160201;0.0476147;0.0552826
-1e+11;0.0160201;-0.152012;-0.0795237
-5e+10;0.0160201;-0.120971;0.189766
0;0.0160201;2.19688;0
5e+10;0.0160201;-0.120971;-0.189766
1e+11;0.0160201;-0.152012;0.0795237
1.5e+11;0.0160201;0.0476147;-0.0552826
2e+11;0.0160201;0.00228224;0.0130704
2.5e+11;0.0160201;-0.00855122;0.0176458
-2.5e+11;0.0162663;-0.00862453;-0.0180895
-2e+11;0.0162663;0.00215178;-0.0132099
-1.5e+11;0.0162663;0.0487137;0.0560835
-1e+11;0.0162663;-0.155127;-0.080671
-5e+10;0.0162663;-0.124035;0.191379
0;0.0162663;2.21367;0
5e+10;0.0162663;-0.124035;-0.191379
1e+11;0.0162663;-0.155127;0.080671
1.5e+11;0.0162663;0.0487137;-0.0560835
2e+11;0.0162663;0.00215178;0.0132099
2.5e+11;0.0162663;-0.00862453;0.0180895
-2.5e+11;0.0165126;-0.00869395;-0.0185296
-2e+11;0.0165126;0.00201595;-0.0133463
-1.5e+11;0.0165126;0.0498162;0.0568755
-1e+11;0.0165126;-0.158249;-0.0818038
-5e+10;0.0165126;-0.127119;0.192967
0;0.0165126;2.23141;0
5e+10;0.0165126;-0.127119;-0.192967
1e+11;0.0165126;-0.158249;0.0818038
1.5e+11;0.0165126;0.0498162;-0.0568755
2e+11;0.0165126;0.00201595;0.0133463
2.5e+11;0.0165126;-0.00869395;0.0185296
-2.5e+11;0.0167588;-0.0087597;-0.0189664
-2e+11;0.0167588;0.00187481;-0.0134795
-1.5e+11;0.0167588;0.0509223;0.0576588
-1e+11;0.0167588;-0.161377;-0.0829226
-5e+10;0.0167588;-0.130221;0.194533
0;0.0167588;2.24722;0
5e+10;0.0167588;-0.130221;-0.194533
1e+11;0.0167588;-0.161377;0.0829226
1.5e+11;0.0167588;0.0509223;-0.0576588
2e+11;0.0167588;0.00187481;0.0134795
2.5e+11;0.0167588;-0.0087597;0.0189664
-2.5e+11;0.017005;-0.00882195;-0.0193998
-2e+11;0.017005;0.0017284;-0.0136093
-1.5e+11;0.017005;0.0520317;0.0584336
-1e+11;0.017005;-0.164512;-0.084028
-5e+10;0.017005;-0.133339;0.196076
0;0.017005;2.27299;0
5e+10;0.017005;-0.133339;-0.196076
1e+11;0.017005;-0.164512;0.084028
1.5e+11;0.017005;0.0520317;-0.0584336
2e+11;0.017005;0.0017284;0.0136093
2.5e+11;0.017005;-0.00882195;0.0193998
-2.5e+11;0.0172512;-0.00888082;-0.0198297
-2e+11;0.0172512;0.00157685;-0.0137356
-1.5e+11;0.0172512;0.0531441;0.0591998
-1e+11;0.0172512;-0.167653;-0.0851207
-5e+10;0.0172512;-0.136474;0.197599
0;0.0172512;2.28472;0
5e+10;0.0172512;-0.136474;-0.197599
1e+11;0.0172512;-0.167653;0.0851207
1.5e+11;0.0172512;0.0531441;-0.0591998
2e+11;0.0172512;0.00157685;0.0137356
2.5e+11;0.0172512;-0.00888082;0.0198297
-2.5e+11;0.0174975;-0.0089364;-0.0202562
-2e+11;0.0174975;0.00142015;-0.0138583
-1.5e+11;0.0174975;0.0542596;0.0599575
-1e+11;0.0174975;-0.170798;-0.0862008
-5e+10;0.0174975;-0.139624;0.199102
0;0.0174975;2.30023;0
5e+10;0.0174975;-0.139624;-0.199102
1e+11;0.0174975;-0.170798;0.0862008
1.5e+11;0.0174975;0.0542596;-0.0599575
2e+11;0.0174975;0.00142015;0.0138583
2.5e+11;0.0174975;-0.0089364;0.0202562
-2.5e+11;0.0177437;-0.0089888;-0.0206789
-2e+11;0.0177437;0.00125857;-0.0139775
-1.5e+11;0.0177437;0.0553775;0.060707
-1e+11;0.0177437;-0.173947;-0.0872692
-5e+10;0.0177437;-0.142788;0.200588
0;0.0177437;2.32104;0
5e+10;0.0177437;-0.142788;-0.200588
1e+11;0.0177437;-0.173947;0.0872692
1.5e+11;0.0177437;0.0553775;-0.060707
2e+11;0.0177437;0.00125857;0.0139775
2.5e+11;0.0177437;-0.0089888;0.0206789
-2.5e+11;0.0179899;-0.00903803;-0.0210977
-2e+11;0.0179899;0.00109207;-0.014093
-1.5e+11;0.0179899;0.0564977;0.0614481
-1e+11;0.0179899;-0.1771;-0.0883263
-5e+10;0.0179899;-0.145965;0.202056
0;0.0179899;2.33262;0
5e+10;0.0179899;-0.145965;-0.202056
1e+11;0.0179899;-0.1771;0.0883263
1.5e+11;0.0179899;0.0564977;-0.0614481
2e+11;0.0179899;0.00109207;0.014093
2.5e+11;0.0179899;-0.00903803;0.0210977
-2.5e+11;0.0182362;-0.00908417;-0.0215126
-2e+11;0.0182362;0.000920964;-0.0142052
-1.5e+11;0.0182362;0.0576196;0.0621812
-1e+11;0.0182362;-0.180255;-0.0893729
-5e+10;0.0182362;-0.149154;0.203508
0;0.0182362;2.35483;0
5e+10;0.0182362;-0.149154;-0.203508
1e+11;0.0182362;-0.180255;0.0893729
1.5e+11;0.0182362;0.0576196;-0.0621812
2e+11;0.0182362;0.000920964;0.0142052
2.5e+11;0.0182362;-0.00908417;0.0215126
-2.5e+11;0.0184824;-0.00912724;-0.0219231
-2e+11;0.0184824;0.000745314;-0.014314
-1.5e+11;0.0184824;0.058743;0.0629062
-1e+11;0.0184824;-0.183411;-0.0904095
-5e+10;0.0184824;-0.152354;0.204947
0;0.0184824;2.37155;0
5e+10;0.0184824;-0.152354;-0.204947
1e+11;0.0184824;-0.183411;0.0904095
1.5e+11;0.0184824;0.058743;-0.0629062
2e+11;0.0184824;0.000745314;0.014314
2.5e+11;0.0184824;-0.00912724;0.0219231
-2.5e+11;0.0187286;-0.00916728;-0.0223292
-2e+11;0.0187286;0.00056536;-0.0144198
-1.5e+11;0.0187286;0.0598673;0.0636234
-1e+11;0.0187286;-0.186569;-0.0914369
-5e+10;0.0187286;-0.155563;0.206373
0;0.0187286;2.38923;0
5e+10;0.0187286;-0.155563;-0.206373
1e+11;0.0187286;-0.186569;0.0914369
1.5e+11;0.0187286;0.0598673;-0.0636234
2e+11;0.0187286;0.00056536;0.0144198
2.5e+11;0.0187286;-0.00916728;0.0223292
-2.5e+11;0.0189749;-0.00920433;-0.0227305
-2e+11;0.0189749;0.000381333;-0.0145227
-1.5e+11;0.0189749;0.060992;0.0643331
-1e+11;0.0189749;-0.189727;-0.0924561
-5e+10;0.0189749;-0.15878;0.207789
0;0.0189749;2.40273;0
5e+10;0.0189749;-0.15878;-0.207789
1e+11;0.0189749;-0.189727;0.0924561
1.5e+11;0.0189749;0.060992;-0.0643331
2e+11;0.0189749;0.000381333;0.0145227
2.5e+11;0.0189749;-0.00920433;0.0227305
-2.5e+11;0.0192211;-0.00923836;-0.0231268
-2e+11;0.0192211;0.000193302;-0.0146229
-1.5e+11;0.0192211;0.0621168;0.0650352
-1e+11;0.0192211;-0.192883;-0.0934674
-5e+10;0.0192211;-0.162005;0.209195
0;0.0192211;2.4213;0
5e+10;0.0192211;-0.162005;-0.209195
1e+11;0.0192211;-0.192883;0.0934674
1.5e+11;0.0192211;0.0621168;-0.0650352
2e+11;0.0192211;0.000193302;0.0146229
2.5e+11;0.0192211;-0.00923836;0.0231268
-2.5e+11;0.0194673;-0.00926943;-0.0235179
-2e+11;0.0194673;1.62316e-06;-0.0147208
-1.5e+11;0.0194673;0.0632409;0.0657303
-1e+11;0.0194673;-0.196039;-0.0944721
-5e+10;0.0194673;-0.165235;0.210594
0;0.0194673;2.44196;0
5e+10;0.0194673;-0.165235;-0.210594
1e+11;0.0194673;-0.196039;0.0944721
1.5e+11;0.0194673;0.0632409;-0.0657303
2e+11;0.0194673;1.62316e-06;0.0147208
2.5e+11;0.0194673;-0.00926943;0.0235179
-2.5e+11;0.0197136;-0.00929745;-0.0239036
-2e+11;0.0197136;-0.00019388;-0.0148162
-1.5e+11;0.0197136;0.0643643;0.0664179
-1e+11;0.0197136;-0.199192;-0.0954699
-5e+10;0.0197136;-0.168472;0.211985
0;0.0197136;2.45406;0
5e+10;0.0197136;-0.168472;-0.211985
1e+11;0.0197136;-0.199192;0.0954699
1.5e+11;0.0197136;0.0643643;-0.0664179
2e+11;0.0197136;-0.00019388;0.0148162
2.5e+11;0.0197136;-0.00929745;0.0239036
-2.5e+11;0.0199598;-0.00932257;-0.0242834
-2e+11;0.0199598;-0.000392562;-0.01491
-1.5e+11;0.0199598;0.0654861;0.067099
-1e+11;0.0199598;-0.202342;-0.0964631
-5e+10;0.0199598;-0.171711;0.213372
0;0.0199598;2.47933;0
5e+10;0.0199598;-0.171711;-0.213372
1e+11;0.0199598;-0.202342;0.0964631
1.5e+11;0.0199598;0.0654861;-0.067099
2e+11;0.0199598;-0.000392562;0.01491
2.5e+11;0.0199598;-0.00932257;0.0242834
-2.5e+11;0.020206;-0.00934489;-0.0246572
-2e+11;0.020206;-0.000593909;-0.0150029
-1.5e+11;0.020206;0.0666054;0.0677746
-1e+11;0.020206;-0.205487;-0.0974532
-5e+10;0.020206;-0.174951;0.214759
0;0.020206;2.49957;0
5e+10;0.020206;-0.174951;-0.214759
1e+11;0.020206;-0.205487;0.0974532
1.5e+11;0.020206;0.0666054;-0.0677746
2e+11;0.020206;-0.000593909;0.0150029
2.5e+11;0.020206;-0.00934489;0.0246572
-2.5e+11;0.0204522;-0.00936425;-0.0250248
-2e+11;0.0204522;-0.000798294;-0.0150944
-1.5e+11;0.0204522;0.0677224;0.0684438
-1e+11;0.0204522;-0.208627;-0.0984396
-5e+10;0.0204522;-0.178192;0.216145
0;0.0204522;2.51324;0
5e+10;0.0204522;-0.178192;-0.216145
1e+11;0.0204522;-0.208627;0.0984396
1.5e+11;0.0204522;0.0677224;-0.0684438
2e+11;0.0204522;-0.000798294;0.0150944
2.5e+11;0.0204522;-0.00936425;0.0250248
-2.5e+11;0.0206985;-0.00938071;-0.0253861
-2e+11;0.0206985;-0.00100538;-0.0151851
-1.5e+11;0.0206985;0.0688365;0.0691074
-1e+11;0.0206985;-0.211762;-0.0994235
-5e+10;0.0206985;-0.181434;0.21753
0;0.0206985;2.52922;0
5e+10;0.0206985;-0.181434;-0.21753
1e+11;0.0206985;-0.211762;0.0994235
1.5e+11;0.0206985;0.0688365;-0.0691074
2e+11;0.0206985;-0.00100538;0.0151851
2.5e+11;0.0206985;-0.00938071;0.0253861
-2.5e+11;0.0209447;-0.00939429;-0.0257407
-2e+11;0.0209447;-0.00121504;-0.0152751
-1.5e+11;0.0209447;0.0699473;0.0697654
-1e+11;0.0209447;-0.214891;-0.100406
-5e+10;0.0209447;-0.184674;0.218918
0;0.0209447;2.55384;0
5e+10;0.0209447;-0.184674;-0.218918
1e+11;0.0209447;-0.214891;0.100406
1.5e+11;0.0209447;0.0699473;-0.0697654
2e+11;0.0209447;-0.00121504;0.0152751
2.5e+11;0.0209447;-0.00939429;0.0257407
-2.5e+11;0.0211909;-0.00940511;-0.0260885
-2e+11;0.0211909;-0.00142673;-0.0153654
-1.5e+11;0.0211909;0.0710542;0.0704188
-1e+11;0.0211909;-0.218013;-0.101388
-5e+10;0.0211909;-0.187911;0.220311
0;0.0211909;2.57201;0
5e+10;0.0211909;-0.187911;-0.220311
1e+11;0.0211909;-0.218013;0.101388
1.5e+11;0.0211909;0.0710542;-0.0704188
2e+11;0.0211909;-0.00142673;0.0153654
2.5e+11;0.0211909;-0.00940511;0.0260885
-2.5e+11;0.0214372;-0.00941306;-0.0264295
-2e+11;0.0214372;-0.00164073;-0.0154556
-1.5e+11;0.0214372;0.0721572;0.0710672
-1e+11;0.0214372;-0.221127;-0.102369
-5e+10;0.0214372;-0.191145;0.221707
0;0.0214372;2.58272;0
5e+10;0.0214372;-0.191145;-0.221707
1e+11;0.0214372;-0.221127;0.102369
1.5e+11;0.0214372;0.0721572;-0.0710672
2e+11;0.0214372;-0.00164073;0.0154556
2.5e+11;0.0214372;-0.00941306;0.0264295
-2.5e+11;0.0216834;-0.00941832;-0.0267634
-2e+11;0.0216834;-0.00185646;-0.0155466
-1.5e+11;0.0216834;0.0732555;0.0717117
-1e+11;0.0216834;-0.224234;-0.103353
-5e+10;0.0216834;-0.194374;0.223111
0;0.0216834;2.60814;0
5e+10;0.0216834;-0.194374;-0.223111
1e+11;0.0216834;-0.224234;0.103353
1.5e+11;0.0216834;0.0732555;-0.0717117
2e+11;0.0216834;-0.00185646;0.0155466
2.5e+11;0.0216834;-0.00941832;0.0267634
-2.5e+11;0.0219296;-0.00942089;-0.0270903
-2e+11;0.0219296;-0.00207385;-0.0156385
-1.5e+11;0.0219296;0.0743492;0.0723524
-1e+11;0.0219296;-0.227332;-0.104338
-5e+10;0.0219296;-0.197598;0.224524
0;0.0219296;2.6203;0
5e+10;0.0219296;-0.197598;-0.224524
1e+11;0.0219296;-0.227332;0.104338
1.5e+11;0.0219296;0.0743492;-0.0723524
2e+11;0.0219296;-0.00207385;0.0156385
2.5e+11;0.0219296;-0.00942089;0.0270903
-2.5e+11;0.0221759;-0.00942085;-0.0274099
-2e+11;0.0221759;-0.0022927;-0.0157317
-1.5e+11;0.0221759;0.0754378;0.0729898
-1e+11;0.0221759;-0.230421;-0.105325
-5e+10;0.0221759;-0.200815;0.225945
0;0.0221759;2.63906;0
5e+10;0.0221759;-0.200815;-0.225945
1e+11;0.0221759;-0.230421;0.105325
1.5e+11;0.0221759;0.0754378;-0.0729898
2e+11;0.0221759;-0.0022927;0.0157317
2.5e+11;0.0221759;-0.00942085;0.0274099
-2.5e+11;0.0224221;-0.00941829;-0.0277224
-2e+11;0.0224221;-0.00251277;-0.0158266
-1.5e+11;0.0224221;0.076521;0.0736245
-1e+11;0.0224221;-0.233502;-0.106317
-5e+10;0.0224221;-0.204024;0.227378
0;0.0224221;2.65741;0
5e+10;0.0224221;-0.204024;-0.227378
1e+11;0.0224221;-0.233502;0.106317
1.5e+11;0.0224221;0.076521;-0.0736245
2e+11;0.0224221;-0.00251277;0.0158266
2.5e+11;0.0224221;-0.00941829;0.0277224
-2.5e+11;0.0226683;-0.00941322;-0.0280278
-2e+11;0.0226683;-0.00273406;-0.0159233
-1.5e+11;0.0226683;0.077599;0.0742565
-1e+11;0.0226683;-0.236572;-0.107312
-5e+10;0.0226683;-0.207225;0.228822
0;0.0226683;2.67109;0
5e+10;0.0226683;-0.207225;-0.228822
1e+11;0.0226683;-0.236572;0.107312
1.5e+11;0.0226683;0.077599;-0.0742565
2e+11;0.0226683;-0.00273406;0.0159233
2.5e+11;0.0226683;-0.00941322;0.0280278
-2.5e+11;0.0229146;-0.00940574;-0.028326
-2e+11;0.0229146;-0.00295635;-0.016022
-1.5e+11;0.0229146;0.0786715;0.0748864
-1e+11;0.0229146;-0.239634;-0.108312
-5e+10;0.0229146;-0.210418;0.230278
0;0.0229146;2.69653;0
5e+10;0.0229146;-0.210418;-0.230278
1e+11;0.0229146;-0.239634;0.108312
1.5e+11;0.0229146;0.0786715;-0.0748864
2e+11;0.0229146;-0.00295635;0.016022
2.5e+11;0.0229146;-0.00940574;0.028326
-2.5e+11;0.0231608;-0.00939595;-0.0286172
-2e+11;0.0231608;-0.00317951;-0.0161231
-1.5e+11;0.0231608;0.0797384;0.0755145
-1e+11;0.0231608;-0.242686;-0.109317
-5e+10;0.0231608;-0.213602;0.231747
0;0.0231608;2.71209;0
5e+10;0.0231608;-0.213602;-0.231747
1e+11;0.0231608;-0.242686;0.109317
1.5e+11;0.0231608;0.0797384;-0.0755145
2e+11;0.0231608;-0.00317951;0.0161231
2.5e+11;0.0231608;-0.00939595;0.0286172
-2.5e+11;0.023407;-0.00938391;-0.0289015
-2e+11;0.023407;-0.00340344;-0.0162267
-1.5e+11;0.023407;0.0807998;0.0761411
-1e+11;0.023407;-0.245728;-0.110327
-5e+10;0.023407;-0.216776;0.23323
0;0.023407;2.72951;0
5e+10;0.023407;-0.216776;-0.23323
1e+11;0.023407;-0.245728;0.110327
1.5e+11;0.023407;0.0807998;-0.0761411
2e+11;0.023407;-0.00340344;0.0162267
2.5e+11;0.023407;-0.00938391;0.0289015
-2.5e+11;0.0236533;-0.00936968;-0.029179
-2e+11;0.0236533;-0.00362812;-0.0163328
-1.5e+11;0.0236533;0.0818557;0.0767664
-1e+11;0.0236533;-0.248761;-0.111343
-5e+10;0.0236533;-0.219941;0.234726
0;0.0236533;2.7495;0
5e+10;0.0236533;-0.219941;-0.234726
1e+11;0.0236533;-0.248761;0.111343
1.5e+11;0.0236533;0.0818557;-0.0767664
2e+11;0.0236533;-0.00362812;0.0163328
2.5e+11;0.0236533;-0.00936968;0.029179
-2.5e+11;0.0238995;-0.00935347;-0.0294499
-2e+11;0.0238995;-0.00385314;-0.0164421
-1.5e+11;0.0238995;0.0829058;0.0773913
-1e+11;0.0238995;-0.251784;-0.112366
-5e+10;0.0238995;-0.223096;0.236237
0;0.0238995;2.76684;0
5e+10;0.0238995;-0.223096;-0.236237
1e+11;0.0238995;-0.251784;0.112366
1.5e+11;0.0238995;0.0829058;-0.0773913
2e+11;0.0238995;-0.00385314;0.0164421
2.5e+11;0.0238995;-0.00935347;0.0294499
-2.5e+11;0.0241457;-0.00933525;-0.0297142
-2e+11;0.0241457;-0.00407877;-0.016554
-1.5e+11;0.0241457;0.0839507;0.0780153
-1e+11;0.0241457;-0.254799;-0.113394
-5e+10;0.0241457;-0.226241;0.237763
0;0.0241457;2.78488;0
5e+10;0.0241457;-0.226241;-0.237763
1e+11;0.0241457;-0.254799;0.113394
1.5e+11;0.0241457;0.0839507;-0.0780153
2e+11;0.0241457;-0.00407877;0.016554
2.5e+11;0.0241457;-0.00933525;0.0297142
-2.5e+11;0.0243919;-0.00931518;-0.0299723
-2e+11;0.0243919;-0.00430473;-0.0166691
-1.5e+11;0.0243919;0.0849902;0.0786391
-1e+11;0.0243919;-0.257804;-0.114429
-5e+10;0.0243919;-0.229376;0.239303
0;0.0243919;2.80576;0
5e+10;0.0243919;-0.229376;-0.239303
1e+11;0.0243919;-0.257804;0.114429
1.5e+11;0.0243919;0.0849902;-0.0786391
2e+11;0.0243919;-0.00430473;0.0166691
2.5e+11;0.0243919;-0.00931518;0.0299723
-2.5e+11;0.0246382;-0.00929335;-0.0302243
-2e+11;0.0246382;-0.00453098;-0.0167873
-1.5e+11;0.0246382;0.0860245;0.079263
-1e+11;0.0246382;-0.2608;-0.115471
-5e+10;0.0246382;-0.232502;0.240857
0;0.0246382;2.82549;0
5e+10;0.0246382;-0.232502;-0.240857
1e+11;0.0246382;-0.2608;0.115471
1.5e+11;0.0246382;0.0860245;-0.079263
2e+11;0.0246382;-0.00453098;0.0167873
2.5e+11;0.0246382;-0.00929335;0.0302243
-2.5e+11;0.0248844;-0.00926985;-0.0304704
-2e+11;0.0248844;-0.00475747;-0.0169086
-1.5e+11;0.0248844;0.0870537;0.079887
-1e+11;0.0248844;-0.263789;-0.116519
-5e+10;0.0248844;-0.235617;0.242427
0;0.0248844;2.83898;0
5e+10;0.0248844;-0.235617;-0.242427
1e+11;0.0248844;-0.263789;0.116519
1.5e+11;0.0248844;0.0870537;-0.079887
2e+11;0.0248844;-0.00475747;0.0169086
2.5e+11;0.0248844;-0.00926985;0.0304704
-2.5e+11;0.0251306;-0.00924472;-0.0307109
-2e+11;0.0251306;-0.00498431;-0.0170329
-1.5e+11;0.0251306;0.0880781;0.080511
-1e+11;0.0251306;-0.266769;-0.117573
-5e+10;0.0251306;-0.238724;0.244009
0;0.0251306;2.84979;0
5e+10;0.0251306;-0.238724;-0.244009
1e+11;0.0251306;-0.266769;0.117573
1.5e+11;0.0251306;0.0880781;-0.080511
2e+11;0.0251306;-0.00498431;0.0170329
2.5e+11;0.0251306;-0.00924472;0.0307109
-2.5e+11;0.0253769;-0.00921812;-0.0309459
-2e+11;0.0253769;-0.00521125;-0.0171603
-1.5e+11;0.0253769;0.0890977;0.0811357
-1e+11;0.0253769;-0.269741;-0.118634
-5e+10;0.0253769;-0.241822;0.245606
0;0.0253769;2.87806;0
5e+10;0.0253769;-0.241822;-0.245606
1e+11;0.0253769;-0.269741;0.118634
1.5e+11;0.0253769;0.0890977;-0.0811357
2e+11;0.0253769;-0.00521125;0.0171603
2.5e+11;0.0253769;-0.00921812;0.0309459
-2.5e+11;0.0256231;-0.00919027;-0.0311757
-2e+11;0.0256231;-0.00543799;-0.0172915
-1.5e+11;0.0256231;0.0901127;0.0817618
-1e+11;0.0256231;-0.272705;-0.119702
-5e+10;0.0256231;-0.244909;0.247219
0;0.0256231;2.8953;0
5e+10;0.0256231;-0.244909;-0.247219
1e+11;0.0256231;-0.272705;0.119702
1.5e+11;0.0256231;0.0901127;-0.0817618
2e+11;0.0256231;-0.00543799;0.0172915
2.5e+11;0.0256231;-0.00919027;0.0311757
-2.5e+11;0.0258693;-0.0091608;-0.0314004
-2e+11;0.0258693;-0.00566549;-0.0174245
-1.5e+11;0.0258693;0.0911237;0.0823868
-1e+11;0.0258693;-0.275663;-0.120773
-5e+10;0.0258693;-0.247991;0.248841
0;0.0258693;2.91468;0
5e+10;0.0258693;-0.247991;-0.248841
1e+11;0.0258693;-0.275663;0.120773
1.5e+11;0.0258693;0.0911237;-0.0823868
2e+11;0.0258693;-0.00566549;0.0174245
2.5e+11;0.0258693;-0.0091608;0.0314004
-2.5e+11;0.0261156;-0.00913032;-0.0316203
-2e+11;0.0261156;-0.00589259;-0.0175613
-1.5e+11;0.0261156;0.0921303;0.0830139
-1e+11;0.0261156;-0.278613;-0.121853
-5e+10;0.0261156;-0.251063;0.250479
0;0.0261156;2.93242;0
5e+10;0.0261156;-0.251063;-0.250479
1e+11;0.0261156;-0.278613;0.121853
1.5e+11;0.0261156;0.0921303;-0.0830139
2e+11;0.0261156;-0.00589259;0.0175613
2.5e+11;0.0261156;-0.00913032;0.0316203
-2.5e+11;0.0263618;-0.00909864;-0.0318356
-2e+11;0.0263618;-0.00611987;-0.0177009
-1.5e+11;0.0263618;0.0931331;0.0836415
-1e+11;0.0263618;-0.281558;-0.122937
-5e+10;0.0263618;-0.254128;0.252128
0;0.0263618;2.95177;0
5e+10;0.0263618;-0.254128;-0.252128
1e+11;0.0263618;-0.281558;0.122937
1.5e+11;0.0263618;0.0931331;-0.0836415
2e+11;0.0263618;-0.00611987;0.0177009
2.5e+11;0.0263618;-0.00909864;0.0318356
-2.5e+11;0.026608;-0.00906582;-0.0320465
-2e+11;0.026608;-0.0063473;-0.0178431
-1.5e+11;0.026608;0.0941322;0.0842697
-1e+11;0.026608;-0.284496;-0.124027
-5e+10;0.026608;-0.257186;0.253788
0;0.026608;2.96884;0
5e+10;0.026608;-0.257186;-0.253788
1e+11;0.026608;-0.284496;0.124027
1.5e+11;0.026608;0.0941322;-0.0842697
2e+11;0.026608;-0.0063473;0.0178431
2.5e+11;0.026608;-0.00906582;0.0320465
