"FREQ";"Y";"r xyce/I(PR2)";"i xyce/I(PR2)"
1.5e+11;0.0083746;3.92436e-19;-4.92364e-19
2e+11;0.0083746;3.34008e-19;-4.29252e-19
2.5e+11;0.0083746;3.7467e-19;-6.47542e-20
-2.5e+11;0.00853848;2.6789e-19;3.06492e-20
-2e+11;0.00853848;4.72632e-19;9.91636e-20
-1.5e+11;0.00853848;5.35686e-19;5.76045e-19
-1e+11;0.00853848;1.09637e-19;2.44619e-19
-5e+10;0.00853848;-1.52842e-18;0.00426924
0;0.00853848;-1.07716e-13;0
5e+10;0.00853848;-1.52842e-18;-0.00426924
1e+11;0.00853848;1.09637e-19;-2.44619e-19
1.5e+11;0.00853848;5.35686e-19;-5.76045e-19
2e+11;0.00853848;4.72632e-19;-9.91636e-20
2.5e+11;0.00853848;2.6789e-19;-3.06492e-20
-2.5e+11;0.00870236;5.84017e-19;1.95289e-20
-2e+11;0.00870236;3.71224e-19;6.02123e-20
-1.5e+11;0.00870236;2.75202e-19;1.0163e-18
-1e+11;0.00870236;1.2059e-19;4.20314e-20
-5e+10;0.00870236;-1.44572e-18;0.00435118
0;0.00870236;1.7001e-15;0
5e+10;0.00870236;-1.44572e-18;-0.00435118
1e+11;0.00870236;1.2059e-19;-4.20314e-20
1.5e+11;0.00870236;2.75202e-19;-1.0163e-18
2e+11;0.00870236;3.71224e-19;-6.02123e-20
2.5e+11;0.00870236;5.84017e-19;-1.95289e-20
-2.5e+11;0.00886624;3.04239e-19;4.13642e-19
-2e+11;0.00886624;5.68465e-19;7.21093e-19
-1.5e+11;0.00886624;4.18714e-19;7.24464e-19
-1e+11;0.00886624;1.56269e-19;2.01416e-19
-5e+10;0.00886624;-1.48385e-18;0.00443312
0;0.00886624;-1.29678e-13;0
5e+10;0.00886624;-1.48385e-18;-0.00443312
1e+11;0.00886624;1.56269e-19;-2.01416e-19
1.5e+11;0.00886624;4.18714e-19;-7.24464e-19
2e+11;0.00886624;5.68465e-19;-7.21093e-19
2.5e+11;0.00886624;3.04239e-19;-4.13642e-19
-2.5e+11;0.00903012;4.17415e-19;1.78231e-19
-2e+11;0.00903012;5.63777e-19;4.56959e-20
-1.5e+11;0.00903012;3.79625e-19;4.90811e-19
-1e+11;0.00903012;3.18923e-19;3.66938e-19
-5e+10;0.00903012;-1.48583e-18;0.00451506
0;0.00903012;-1.14487e-13;0
5e+10;0.00903012;-1.48583e-18;-0.00451506
1e+11;0.00903012;3.18923e-19;-3.66938e-19
1.5e+11;0.00903012;3.79625e-19;-4.90811e-19
2e+11;0.00903012;5.63777e-19;-4.56959e-20
2.5e+11;0.00903012;4.17415e-19;-1.78231e-19
-2.5e+11;0.009194;2.66332e-19;-3.04247e-19
-2e+11;0.009194;6.69746e-19;-3.47219e-19
-1.5e+11;0.009194;4.13844e-19;7.82073e-19
-1e+11;0.009194;3.80104e-20;2.20628e-19
-5e+10;0.009194;-1.48006e-18;0.004597
0;0.009194;-8.61192e-14;0
5e+10;0.009194;-1.48006e-18;-0.004597
1e+11;0.009194;3.80104e-20;-2.20628e-19
1.5e+11;0.009194;4.13844e-19;-7.82073e-19
2e+11;0.009194;6.69746e-19;3.47219e-19
2.5e+11;0.009194;2.66332e-19;3.04247e-19
-2.5e+11;0.00935788;3.86365e-19;1.97558e-19
-2e+11;0.00935788;5.04567e-19;7.13672e-19
-1.5e+11;0.00935788;3.12454e-19;3.96565e-19
-1e+11;0.00935788;2.77171e-19;6.53139e-19
-5e+10;0.00935788;-1.38264e-18;0.00467894
0;0.00935788;-4.74931e-13;0
5e+10;0.00935788;-1.38264e-18;-0.00467894
1e+11;0.00935788;2.77171e-19;-6.53139e-19
1.5e+11;0.00935788;3.12454e-19;-3.96565e-19
2e+11;0.00935788;5.04567e-19;-7.13672e-19
2.5e+11;0.00935788;3.86365e-19;-1.97558e-19
-2.5e+11;0.00952176;4.3038e-19;3.76689e-19
-2e+11;0.00952176;7.24923e-19;5.44466e-19
-1.5e+11;0.00952176;3.14765e-19;6.95806e-19
-1e+11;0.00952176;-1.46425e-20;9.72923e-20
-5e+10;0.00952176;-1.60599e-18;0.00476088
0;0.00952176;-3.75865e-13;0
5e+10;0.00952176;-1.60599e-18;-0.00476088
1e+11;0.00952176;-1.46425e-20;-9.72923e-20
1.5e+11;0.00952176;3.14765e-19;-6.95806e-19
2e+11;0.00952176;7.24923e-19;-5.44466e-19
2.5e+11;0.00952176;4.3038e-19;-3.76689e-19
-2.5e+11;0.00968564;1.87137e-19;-4.15937e-19
-2e+11;0.00968564;5.78107e-19;-3.31203e-19
-1.5e+11;0.00968564;4.65488e-19;6.75006e-19
-1e+11;0.00968564;3.53019e-19;2.78062e-19
-5e+10;0.00968564;-1.57209e-18;0.00484282
0;0.00968564;8.52582e-15;0
5e+10;0.00968564;-1.57209e-18;-0.00484282
1e+11;0.00968564;3.53019e-19;-2.78062e-19
1.5e+11;0.00968564;4.65488e-19;-6.75006e-19
2e+11;0.00968564;5.78107e-19;3.31203e-19
2.5e+11;0.00968564;1.87137e-19;4.15937e-19
-2.5e+11;0.00984952;4.18133e-19;-8.78737e-20
-2e+11;0.00984952;4.90328e-19;7.76338e-19
-1.5e+11;0.00984952;3.43531e-19;4.68034e-19
-1e+11;0.00984952;1.17658e-19;4.73142e-19
-5e+10;0.00984952;-1.49334e-18;0.00492476
0;0.00984952;-2.56328e-13;0
5e+10;0.00984952;-1.49334e-18;-0.00492476
1e+11;0.00984952;1.17658e-19;-4.73142e-19
1.5e+11;0.00984952;3.43531e-19;-4.68034e-19
2e+11;0.00984952;4.90328e-19;-7.76338e-19
2.5e+11;0.00984952;4.18133e-19;8.78737e-20
-2.5e+11;0.0100134;1.35561e-19;1.66963e-19
-2e+11;0.0100134;4.84591e-19;-1.6927e-19
-1.5e+11;0.0100134;6.11123e-19;5.30597e-19
-1e+11;0.0100134;1.10544e-19;-2.04615e-19
-5e+10;0.0100134;-1.52509e-18;0.0050067
0;0.0100134;-6.25946e-13;0
5e+10;0.0100134;-1.52509e-18;-0.0050067
1e+11;0.0100134;1.10544e-19;2.04615e-19
1.5e+11;0.0100134;6.11123e-19;-5.30597e-19
2e+11;0.0100134;4.84591e-19;1.6927e-19
2.5e+11;0.0100134;1.35561e-19;-1.66963e-19
-2.5e+11;0.0101773;3.7721e-19;2.03335e-20
-2e+11;0.0101773;7.75099e-19;1.92788e-19
-1.5e+11;0.0101773;3.60616e-19;7.7129e-19
-1e+11;0.0101773;-1.38628e-20;7.44972e-19
-5e+10;0.0101773;-1.69291e-18;0.00508864
0;0.0101773;-6.14713e-13;0
5e+10;0.0101773;-1.69291e-18;-0.00508864
1e+11;0.0101773;-1.38628e-20;-7.44972e-19
1.5e+11;0.0101773;3.60616e-19;-7.7129e-19
2e+11;0.0101773;7.75099e-19;-1.92788e-19
2.5e+11;0.0101773;3.7721e-19;-2.03335e-20
-2.5e+11;0.0103412;2.66246e-19;3.2174e-19
-2e+11;0.0103412;4.10883e-19;1.9208e-19
-1.5e+11;0.0103412;5.4442e-19;5.35411e-19
-1e+11;0.0103412;3.47749e-19;6.63891e-19
-5e+10;0.0103412;-1.75046e-18;0.00517058
0;0.0103412;9.43509e-14;0
5e+10;0.0103412;-1.75046e-18;-0.00517058
1e+11;0.0103412;3.47749e-19;-6.63891e-19
1.5e+11;0.0103412;5.4442e-19;-5.35411e-19
2e+11;0.0103412;4.10883e-19;-1.9208e-19
2.5e+11;0.0103412;2.66246e-19;-3.2174e-19
-2.5e+11;0.010505;4.70145e-19;4.33345e-19
-2e+11;0.010505;3.3392e-19;5.65621e-19
-1.5e+11;0.010505;5.9332e-19;4.12758e-19
-1e+11;0.010505;2.2305e-19;1.49553e-19
-5e+10;0.010505;-1.72226e-18;0.00525252
0;0.010505;2.34655e-12;0
5e+10;0.010505;-1.72226e-18;-0.00525252
1e+11;0.010505;2.2305e-19;-1.49553e-19
1.5e+11;0.010505;5.9332e-19;-4.12758e-19
2e+11;0.010505;3.3392e-19;-5.65621e-19
2.5e+11;0.010505;4.70145e-19;-4.33345e-19
-2.5e+11;0.0106689;6.36547e-19;1.29658e-19
-2e+11;0.0106689;5.26641e-19;1.60777e-19
-1.5e+11;0.0106689;5.12489e-19;8.23106e-19
-1e+11;0.0106689;-9.17853e-20;3.19345e-19
-5e+10;0.0106689;-1.84417e-18;0.00533446
0;0.0106689;2.25143e-13;0
5e+10;0.0106689;-1.84417e-18;-0.00533446
1e+11;0.0106689;-9.17853e-20;-3.19345e-19
1.5e+11;0.0106689;5.12489e-19;-8.23106e-19
2e+11;0.0106689;5.26641e-19;-1.60777e-19
2.5e+11;0.0106689;6.36547e-19;-1.29658e-19
-2.5e+11;0.0108328;6.34915e-19;-2.32024e-19
-2e+11;0.0108328;3.60543e-19;2.52503e-19
-1.5e+11;0.0108328;2.26213e-19;8.08494e-19
-1e+11;0.0108328;2.82626e-19;-3.8799e-19
-5e+10;0.0108328;-1.65452e-18;0.0054164
0;0.0108328;2.4073e-12;0
5e+10;0.0108328;-1.65452e-18;-0.0054164
1e+11;0.0108328;2.82626e-19;3.8799e-19
1.5e+11;0.0108328;2.26213e-19;-8.08494e-19
2e+11;0.0108328;3.60543e-19;-2.52503e-19
2.5e+11;0.0108328;6.34915e-19;2.32024e-19
-2.5e+11;0.0109967;4.64097e-19;2.6251e-19
-2e+11;0.0109967;5.58254e-19;6.8424e-19
-1.5e+11;0.0109967;5.5014e-19;5.15466e-19
-1e+11;0.0109967;1.13685e-19;5.33554e-19
-5e+10;0.0109967;-1.80772e-18;0.00549834
0;0.0109967;4.10638e-13;0
5e+10;0.0109967;-1.80772e-18;-0.00549834
1e+11;0.0109967;1.13685e-19;-5.33554e-19
1.5e+11;0.0109967;5.5014e-19;-5.15466e-19
2e+11;0.0109967;5.58254e-19;-6.8424e-19
2.5e+11;0.0109967;4.64097e-19;-2.6251e-19
-2.5e+11;0.0111606;1.06325e-19;-7.81608e-20
-2e+11;0.0111606;8.54275e-19;3.86104e-19
-1.5e+11;0.0111606;4.34235e-19;7.28916e-19
-1e+11;0.0111606;2.26917e-19;4.15937e-19
-5e+10;0.0111606;-1.67207e-18;0.00558028
0;0.0111606;5.53297e-13;0
5e+10;0.0111606;-1.67207e-18;-0.00558028
1e+11;0.0111606;2.26917e-19;-4.15937e-19
1.5e+11;0.0111606;4.34235e-19;-7.28916e-19
2e+11;0.0111606;8.54275e-19;-3.86104e-19
2.5e+11;0.0111606;1.06325e-19;7.81608e-20
-2.5e+11;0.0113244;4.02623e-19;-2.97297e-20
-2e+11;0.0113244;6.06532e-19;3.02626e-19
-1.5e+11;0.0113244;7.98143e-19;8.22965e-19
-1e+11;0.0113244;2.93018e-19;-6.77403e-21
-5e+10;0.0113244;-2.03094e-18;0.00566222
0;0.0113244;-3.69744e-13;0
5e+10;0.0113244;-2.03094e-18;-0.00566222
1e+11;0.0113244;2.93018e-19;6.77403e-21
1.5e+11;0.0113244;7.98143e-19;-8.22965e-19
2e+11;0.0113244;6.06532e-19;-3.02626e-19
2.5e+11;0.0113244;4.02623e-19;2.97297e-20
-2.5e+11;0.0114883;6.46415e-19;3.07673e-19
-2e+11;0.0114883;3.55543e-19;2.33107e-19
-1.5e+11;0.0114883;2.91581e-19;5.13192e-19
-1e+11;0.0114883;5.36907e-19;7.43527e-19
-5e+10;0.0114883;-1.71425e-18;0.00574416
0;0.0114883;-2.23548e-13;0
5e+10;0.0114883;-1.71425e-18;-0.00574416
1e+11;0.0114883;5.36907e-19;-7.43527e-19
1.5e+11;0.0114883;2.91581e-19;-5.13192e-19
2e+11;0.0114883;3.55543e-19;-2.33107e-19
2.5e+11;0.0114883;6.46415e-19;-3.07673e-19
-2.5e+11;0.0116522;4.27972e-19;3.55368e-19
-2e+11;0.0116522;1.09238e-18;8.15198e-19
-1.5e+11;0.0116522;3.43502e-19;7.13712e-19
-1e+11;0.0116522;-2.54757e-19;2.20688e-19
-5e+10;0.0116522;-1.92879e-18;0.0058261
0;0.0116522;-8.93748e-14;0
5e+10;0.0116522;-1.92879e-18;-0.0058261
1e+11;0.0116522;-2.54757e-19;-2.20688e-19
1.5e+11;0.0116522;3.43502e-19;-7.13712e-19
2e+11;0.0116522;1.09238e-18;-8.15198e-19
2.5e+11;0.0116522;4.27972e-19;-3.55368e-19
-2.5e+11;0.0118161;7.67717e-19;-4.05411e-19
-2e+11;0.0118161;5.3175e-19;3.21574e-19
-1.5e+11;0.0118161;3.41078e-19;8.85064e-19
-1e+11;0.0118161;-2.06362e-20;-1.24073e-20
-5e+10;0.0118161;-1.83281e-18;0.00590804
0;0.0118161;-2.11834e-13;0
5e+10;0.0118161;-1.83281e-18;-0.00590804
1e+11;0.0118161;-2.06362e-20;1.24073e-20
1.5e+11;0.0118161;3.41078e-19;-8.85064e-19
2e+11;0.0118161;5.3175e-19;-3.21574e-19
2.5e+11;0.0118161;7.67717e-19;4.05411e-19
-2.5e+11;0.01198;7.12281e-19;2.7979e-19
-2e+11;0.01198;3.82696e-19;3.97393e-19
-1.5e+11;0.01198;5.81309e-19;8.74187e-19
-1e+11;0.01198;3.48656e-19;7.73398e-19
-5e+10;0.01198;-2.01373e-18;0.00598998
0;0.01198;3.0556e-12;0
5e+10;0.01198;-2.01373e-18;-0.00598998
1e+11;0.01198;3.48656e-19;-7.73398e-19
1.5e+11;0.01198;5.81309e-19;-8.74187e-19
2e+11;0.01198;3.82696e-19;-3.97393e-19
2.5e+11;0.01198;7.12281e-19;-2.7979e-19
-2.5e+11;0.0121438;1.30812e-19;-3.07604e-20
-2e+11;0.0121438;6.02541e-19;2.40479e-19
-1.5e+11;0.0121438;8.08146e-19;5.80506e-19
-1e+11;0.0121438;2.86333e-19;4.59501e-19
-5e+10;0.0121438;-1.98372e-18;0.00607192
0;0.0121438;-1.26473e-12;0
5e+10;0.0121438;-1.98372e-18;-0.00607192
1e+11;0.0121438;2.86333e-19;-4.59501e-19
1.5e+11;0.0121438;8.08146e-19;-5.80506e-19
2e+11;0.0121438;6.02541e-19;-2.40479e-19
2.5e+11;0.0121438;1.30812e-19;3.07604e-20
-2.5e+11;0.0123077;4.37298e-19;1.60258e-20
-2e+11;0.0123077;5.54221e-19;5.81204e-19
-1.5e+11;0.0123077;4.28761e-19;7.19805e-19
-1e+11;0.0123077;1.92328e-19;1.78947e-19
-5e+10;0.0123077;-1.77469e-18;0.00615386
0;0.0123077;-1.42512e-13;0
5e+10;0.0123077;-1.77469e-18;-0.00615386
1e+11;0.0123077;1.92328e-19;-1.78947e-19
1.5e+11;0.0123077;4.28761e-19;-7.19805e-19
2e+11;0.0123077;5.54221e-19;-5.81204e-19
2.5e+11;0.0123077;4.37298e-19;-1.60258e-20
-2.5e+11;0.0124716;5.79381e-19;-7.07488e-19
-2e+11;0.0124716;4.71947e-19;4.34647e-19
-1.5e+11;0.0124716;8.37733e-19;8.10088e-19
-1e+11;0.0124716;4.44711e-19;3.61832e-19
-5e+10;0.0124716;-2.26632e-18;0.0062358
0;0.0124716;-1.08182e-13;0
5e+10;0.0124716;-2.26632e-18;-0.0062358
1e+11;0.0124716;4.44711e-19;-3.61832e-19
1.5e+11;0.0124716;8.37733e-19;-8.10088e-19
2e+11;0.0124716;4.71947e-19;-4.34647e-19
2.5e+11;0.0124716;5.79381e-19;7.07488e-19
-2.5e+11;0.0126355;3.29187e-19;6.50166e-19
-2e+11;0.0126355;1.13527e-18;6.8454e-19
-1.5e+11;0.0126355;5.16654e-19;4.68639e-19
-1e+11;0.0126355;-1.48325e-19;4.86065e-19
-5e+10;0.0126355;-1.95842e-18;0.00631774
0;0.0126355;-4.95193e-13;0
5e+10;0.0126355;-1.95842e-18;-0.00631774
1e+11;0.0126355;-1.48325e-19;-4.86065e-19
1.5e+11;0.0126355;5.16654e-19;-4.68639e-19
2e+11;0.0126355;1.13527e-18;-6.8454e-19
2.5e+11;0.0126355;3.29187e-19;-6.50166e-19
-2.5e+11;0.0127994;7.73942e-19;2.46641e-19
-2e+11;0.0127994;4.55779e-19;6.73798e-19
-1.5e+11;0.0127994;4.50246e-19;6.84164e-19
-1e+11;0.0127994;2.34087e-19;3.75667e-19
-5e+10;0.0127994;-2.02964e-18;0.00639968
0;0.0127994;1.34266e-13;0
5e+10;0.0127994;-2.02964e-18;-0.00639968
1e+11;0.0127994;2.34087e-19;-3.75667e-19
1.5e+11;0.0127994;4.50246e-19;-6.84164e-19
2e+11;0.0127994;4.55779e-19;-6.73798e-19
2.5e+11;0.0127994;7.73942e-19;-2.46641e-19
-2.5e+11;0.0129632;3.22793e-19;-1.35418e-19
-2e+11;0.0129632;5.32347e-19;2.48048e-19
-1.5e+11;0.0129632;1.16248e-18;1.0445e-18
-1e+11;0.0129632;5.93034e-19;3.28495e-20
-5e+10;0.0129632;-2.47209e-18;0.00648162
0;0.0129632;-8.59609e-12;0
5e+10;0.0129632;-2.47209e-18;-0.00648162
1e+11;0.0129632;5.93034e-19;-3.28495e-20
1.5e+11;0.0129632;1.16248e-18;-1.0445e-18
2e+11;0.0129632;5.32347e-19;-2.48048e-19
2.5e+11;0.0129632;3.22793e-19;1.35418e-19
-2.5e+11;0.0131271;1.32714e-19;1.41862e-20
-2e+11;0.0131271;9.90605e-19;-1.08734e-19
-1.5e+11;0.0131271;8.67969e-19;1.26898e-18
-1e+11;0.0131271;-1.25739e-20;7.65012e-19
-5e+10;0.0131271;-2.15427e-18;0.00656356
0;0.0131271;-4.24666e-13;0
5e+10;0.0131271;-2.15427e-18;-0.00656356
1e+11;0.0131271;-1.25739e-20;-7.65012e-19
1.5e+11;0.0131271;8.67969e-19;-1.26898e-18
2e+11;0.0131271;9.90605e-19;1.08734e-19
2.5e+11;0.0131271;1.32714e-19;-1.41862e-20
-2.5e+11;0.013291;8.23881e-19;-4.1578e-19
-2e+11;0.013291;6.71329e-19;7.44124e-19
-1.5e+11;0.013291;3.2464e-19;1.20665e-18
-1e+11;0.013291;2.03827e-19;-1.64778e-19
-5e+10;0.013291;-2.02118e-18;0.0066455
0;0.013291;-1.20547e-13;0
5e+10;0.013291;-2.02118e-18;-0.0066455
1e+11;0.013291;2.03827e-19;1.64778e-19
1.5e+11;0.013291;3.2464e-19;-1.20665e-18
2e+11;0.013291;6.71329e-19;-7.44124e-19
2.5e+11;0.013291;8.23881e-19;4.1578e-19
-2.5e+11;0.0134549;2.41961e-19;1.88602e-19
-2e+11;0.0134549;6.21244e-19;2.51021e-19
-1.5e+11;0.0134549;1.10138e-18;4.77771e-19
-1e+11;0.0134549;2.84864e-19;5.03875e-19
-5e+10;0.0134549;-2.37421e-18;0.00672744
0;0.0134549;-1.33488e-13;0
5e+10;0.0134549;-2.37421e-18;-0.00672744
1e+11;0.0134549;2.84864e-19;-5.03875e-19
1.5e+11;0.0134549;1.10138e-18;-4.77771e-19
2e+11;0.0134549;6.21244e-19;-2.51021e-19
2.5e+11;0.0134549;2.41961e-19;-1.88602e-19
-2.5e+11;0.0136188;5.37078e-19;5.07933e-19
-2e+11;0.0136188;7.93171e-19;5.81072e-19
-1.5e+11;0.0136188;6.4109e-19;8.38028e-19
-1e+11;0.0136188;2.43061e-19;8.17348e-19
-5e+10;0.0136188;-2.24794e-18;0.00680938
0;0.0136188;4.38391e-13;0
5e+10;0.0136188;-2.24794e-18;-0.00680938
1e+11;0.0136188;2.43061e-19;-8.17348e-19
1.5e+11;0.0136188;6.4109e-19;-8.38028e-19
2e+11;0.0136188;7.93171e-19;-5.81072e-19
2.5e+11;0.0136188;5.37078e-19;-5.07933e-19
-2.5e+11;0.0137826;3.47892e-19;8.87717e-20
-2e+11;0.0137826;1.08574e-18;2.83886e-19
-1.5e+11;0.0137826;5.89936e-19;8.95664e-19
-1e+11;0.0137826;1.1035e-19;-2.86362e-19
-5e+10;0.0137826;-2.2311e-18;0.00689132
0;0.0137826;2.73821e-13;0
5e+10;0.0137826;-2.2311e-18;-0.00689132
1e+11;0.0137826;1.1035e-19;2.86362e-19
1.5e+11;0.0137826;5.89936e-19;-8.95664e-19
2e+11;0.0137826;1.08574e-18;-2.83886e-19
2.5e+11;0.0137826;3.47892e-19;-8.87717e-20
-2.5e+11;0.0139465;5.29327e-19;9.44091e-20
-2e+11;0.0139465;9.24238e-19;4.54678e-19
-1.5e+11;0.0139465;6.32654e-19;1.36738e-18
-1e+11;0.0139465;1.67242e-19;-4.26118e-19
-5e+10;0.0139465;-2.39827e-18;0.00697326
0;0.0139465;3.85302e-13;0
5e+10;0.0139465;-2.39827e-18;-0.00697326
1e+11;0.0139465;1.67242e-19;4.26118e-19
1.5e+11;0.0139465;6.32654e-19;-1.36738e-18
2e+11;0.0139465;9.24238e-19;-4.54678e-19
2.5e+11;0.0139465;5.29327e-19;-9.44091e-20
-2.5e+11;0.0141104;4.17309e-19;6.4683e-19
-2e+11;0.0141104;7.8175e-19;-2.06578e-20
-1.5e+11;0.0141104;6.87184e-19;1.67314e-19
-1e+11;0.0141104;2.81787e-19;8.46108e-21
-5e+10;0.0141104;-2.30284e-18;0.0070552
0;0.0141104;-7.41246e-14;0
5e+10;0.0141104;-2.30284e-18;-0.0070552
1e+11;0.0141104;2.81787e-19;-8.46108e-21
1.5e+11;0.0141104;6.87184e-19;-1.67314e-19
2e+11;0.0141104;7.8175e-19;2.06578e-20
2.5e+11;0.0141104;4.17309e-19;-6.4683e-19
-2.5e+11;0.0142743;3.47362e-19;5.69351e-20
-2e+11;0.0142743;1.06046e-18;6.89796e-19
-1.5e+11;0.0142743;5.42273e-19;9.34685e-19
-1e+11;0.0142743;1.73473e-19;1.97459e-20
-5e+10;0.0142743;-2.09901e-18;0.00713714
0;0.0142743;1.02403e-13;0
5e+10;0.0142743;-2.09901e-18;-0.00713714
1e+11;0.0142743;1.73473e-19;-1.97459e-20
1.5e+11;0.0142743;5.42273e-19;-9.34685e-19
2e+11;0.0142743;1.06046e-18;-6.89796e-19
2.5e+11;0.0142743;3.47362e-19;-5.69351e-20
-2.5e+11;0.0144382;6.22799e-19;4.32672e-19
-2e+11;0.0144382;5.30502e-19;-2.04351e-19
-1.5e+11;0.0144382;8.07134e-19;2.43551e-19
-1e+11;0.0144382;-1.26951e-20;1.05509e-18
-5e+10;0.0144382;-2.39744e-18;0.00721908
0;0.0144382;-1.62436e-12;0
5e+10;0.0144382;-2.39744e-18;-0.00721908
1e+11;0.0144382;-1.26951e-20;-1.05509e-18
1.5e+11;0.0144382;8.07134e-19;-2.43551e-19
2e+11;0.0144382;5.30502e-19;2.04351e-19
2.5e+11;0.0144382;6.22799e-19;-4.32672e-19
-2.5e+11;0.014602;5.49262e-19;2.06238e-19
-2e+11;0.014602;4.77658e-19;4.09212e-19
-1.5e+11;0.014602;5.79362e-19;8.37783e-19
-1e+11;0.014602;6.47045e-19;1.09899e-19
-5e+10;0.014602;-2.35332e-18;0.00730102
0;0.014602;2.84663e-12;0
5e+10;0.014602;-2.35332e-18;-0.00730102
1e+11;0.014602;6.47045e-19;-1.09899e-19
1.5e+11;0.014602;5.79362e-19;-8.37783e-19
2e+11;0.014602;4.77658e-19;-4.09212e-19
2.5e+11;0.014602;5.49262e-19;-2.06238e-19
-2.5e+11;0.0147659;9.31304e-19;-2.61986e-19
-2e+11;0.0147659;1.97507e-19;-9.05412e-20
-1.5e+11;0.0147659;7.45668e-19;9.66957e-19
-1e+11;0.0147659;5.24972e-19;9.5191e-19
-5e+10;0.0147659;-2.69126e-18;0.00738296
0;0.0147659;3.72103e-12;0
5e+10;0.0147659;-2.69126e-18;-0.00738296
1e+11;0.0147659;5.24972e-19;-9.5191e-19
1.5e+11;0.0147659;7.45668e-19;-9.66957e-19
2e+11;0.0147659;1.97507e-19;9.05412e-20
2.5e+11;0.0147659;9.31304e-19;2.61986e-19
-2.5e+11;0.0149298;4.6617e-19;-6.86777e-19
-2e+11;0.0149298;7.36106e-19;1.79913e-19
-1.5e+11;0.0149298;7.43702e-19;1.22919e-18
-1e+11;0.0149298;4.4824e-19;5.46525e-19
-5e+10;0.0149298;-2.50712e-18;0.0074649
0;0.0149298;9.8025e-15;0
5e+10;0.0149298;-2.50712e-18;-0.0074649
1e+11;0.0149298;4.4824e-19;-5.46525e-19
1.5e+11;0.0149298;7.43702e-19;-1.22919e-18
2e+11;0.0149298;7.36106e-19;-1.79913e-19
2.5e+11;0.0149298;4.6617e-19;6.86777e-19
-2.5e+11;0.0150937;2.74455e-19;2.1063e-19
-2e+11;0.0150937;1.05792e-18;6.99574e-19
-1.5e+11;0.0150937;6.68664e-19;1.65037e-18
-1e+11;0.0150937;-4.39758e-20;8.15534e-19
-5e+10;0.0150937;-2.32843e-18;0.00754684
0;0.0150937;-2.05501e-13;0
5e+10;0.0150937;-2.32843e-18;-0.00754684
1e+11;0.0150937;-4.39758e-20;-8.15534e-19
1.5e+11;0.0150937;6.68664e-19;-1.65037e-18
2e+11;0.0150937;1.05792e-18;-6.99574e-19
2.5e+11;0.0150937;2.74455e-19;-2.1063e-19
-2.5e+11;0.0152576;3.85349e-19;-8.66746e-20
-2e+11;0.0152576;1.26301e-18;1.3949e-18
-1.5e+11;0.0152576;3.14102e-19;9.43976e-19
-1e+11;0.0152576;1.90479e-19;-6.52668e-19
-5e+10;0.0152576;-2.1165e-18;0.00762878
0;0.0152576;-8.02787e-11;0
5e+10;0.0152576;-2.1165e-18;-0.00762878
1e+11;0.0152576;1.90479e-19;6.52668e-19
1.5e+11;0.0152576;3.14102e-19;-9.43976e-19
2e+11;0.0152576;1.26301e-18;-1.3949e-18
2.5e+11;0.0152576;3.85349e-19;8.66746e-20
-2.5e+11;0.0154214;8.22015e-19;1.59217e-19
-2e+11;0.0154214;8.08714e-19;2.85778e-19
-1.5e+11;0.0154214;5.0053e-19;3.09491e-19
-1e+11;0.0154214;5.12584e-19;2.1977e-19
-5e+10;0.0154214;-2.59429e-18;0.00771072
0;0.0154214;-2.55617e-13;0
5e+10;0.0154214;-2.59429e-18;-0.00771072
1e+11;0.0154214;5.12584e-19;-2.1977e-19
1.5e+11;0.0154214;5.0053e-19;-3.09491e-19
2e+11;0.0154214;8.08714e-19;-2.85778e-19
2.5e+11;0.0154214;8.22015e-19;-1.59217e-19
-2.5e+11;0.0155853;6.14746e-19;-5.66756e-19
-2e+11;0.0155853;6.93534e-19;-1.8711e-19
-1.5e+11;0.0155853;5.95424e-19;1.62234e-18
-1e+11;0.0155853;5.54701e-19;1.09852e-18
-5e+10;0.0155853;-2.4462e-18;0.00779266
0;0.0155853;-6.66025e-13;0
5e+10;0.0155853;-2.4462e-18;-0.00779266
1e+11;0.0155853;5.54701e-19;-1.09852e-18
1.5e+11;0.0155853;5.95424e-19;-1.62234e-18
2e+11;0.0155853;6.93534e-19;1.8711e-19
2.5e+11;0.0155853;6.14746e-19;5.66756e-19
-2.5e+11;0.0157492;3.39818e-19;-6.56986e-20
-2e+11;0.0157492;6.74089e-19;9.02549e-19
-1.5e+11;0.0157492;9.70324e-19;1.02509e-18
-1e+11;0.0157492;2.70563e-19;4.21067e-19
-5e+10;0.0157492;-2.47568e-18;0.0078746
0;0.0157492;-1.86592e-14;0
5e+10;0.0157492;-2.47568e-18;-0.0078746
1e+11;0.0157492;2.70563e-19;-4.21067e-19
1.5e+11;0.0157492;9.70324e-19;-1.02509e-18
2e+11;0.0157492;6.74089e-19;-9.02549e-19
2.5e+11;0.0157492;3.39818e-19;6.56986e-20
-2.5e+11;0.0159131;7.95004e-19;-9.0016e-19
-2e+11;0.0159131;8.92184e-19;-5.67871e-19
-1.5e+11;0.0159131;6.19228e-19;5.84047e-19
-1e+11;0.0159131;2.23052e-20;1.60384e-18
-5e+10;0.0159131;-2.70153e-18;0.00795654
0;0.0159131;1.50445e-13;0
5e+10;0.0159131;-2.70153e-18;-0.00795654
