"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
-5e+10;0.0180435;-0.095711;0.282262
0;0.0180435;2.62572;0
5e+10;0.0180435;-0.095711;-0.282262
1e+11;0.0180435;-0.148852;0.13258
1.5e+11;0.0180435;0.0313662;-0.0860972
2e+11;0.0180435;0.0176861;0.0330347
2.5e+11;0.0180435;-0.0131817;0.0157725
-2.5e+11;0.0182074;-0.0131978;-0.0160048
-2e+11;0.0182074;0.0175335;-0.0331608
-1.5e+11;0.0182074;0.0321525;0.0866962
-1e+11;0.0182074;-0.151036;-0.133367
-5e+10;0.0182074;-0.097774;0.283245
0;0.0182074;2.63452;0
5e+10;0.0182074;-0.097774;-0.283245
1e+11;0.0182074;-0.151036;0.133367
1.5e+11;0.0182074;0.0321525;-0.0866962
2e+11;0.0182074;0.0175335;0.0331608
2.5e+11;0.0182074;-0.0131978;0.0160048
-2.5e+11;0.0183713;-0.0132129;-0.0162368
-2e+11;0.0183713;0.0173786;-0.0332854
-1.5e+11;0.0183713;0.0329414;0.087292
-1e+11;0.0183713;-0.153222;-0.134149
-5e+10;0.0183713;-0.0998413;0.284221
0;0.0183713;2.64477;0
5e+10;0.0183713;-0.0998413;-0.284221
1e+11;0.0183713;-0.153222;0.134149
1.5e+11;0.0183713;0.0329414;-0.087292
2e+11;0.0183713;0.0173786;0.0332854
2.5e+11;0.0183713;-0.0132129;0.0162368
-2.5e+11;0.0185352;-0.0132269;-0.0164684
-2e+11;0.0185352;0.0172214;-0.0334084
-1.5e+11;0.0185352;0.033733;0.0878846
-1e+11;0.0185352;-0.155409;-0.134927
-5e+10;0.0185352;-0.101913;0.285192
0;0.0185352;2.66249;0
5e+10;0.0185352;-0.101913;-0.285192
1e+11;0.0185352;-0.155409;0.134927
1.5e+11;0.0185352;0.033733;-0.0878846
2e+11;0.0185352;0.0172214;0.0334084
2.5e+11;0.0185352;-0.0132269;0.0164684
-2.5e+11;0.018699;-0.0132399;-0.0166995
-2e+11;0.018699;0.017062;-0.0335301
-1.5e+11;0.018699;0.0345267;0.0884742
-1e+11;0.018699;-0.157599;-0.135702
-5e+10;0.018699;-0.103989;0.286157
0;0.018699;2.67375;0
5e+10;0.018699;-0.103989;-0.286157
1e+11;0.018699;-0.157599;0.135702
1.5e+11;0.018699;0.0345267;-0.0884742
2e+11;0.018699;0.017062;0.0335301
2.5e+11;0.018699;-0.0132399;0.0166995
-2.5e+11;0.0188629;-0.013252;-0.01693
-2e+11;0.0188629;0.0169008;-0.0336508
-1.5e+11;0.0188629;0.0353221;0.0890614
-1e+11;0.0188629;-0.159789;-0.136473
-5e+10;0.0188629;-0.106068;0.287118
0;0.0188629;2.68439;0
5e+10;0.0188629;-0.106068;-0.287118
1e+11;0.0188629;-0.159789;0.136473
1.5e+11;0.0188629;0.0353221;-0.0890614
2e+11;0.0188629;0.0169008;0.0336508
2.5e+11;0.0188629;-0.013252;0.01693
-2.5e+11;0.0190268;-0.013263;-0.0171602
-2e+11;0.0190268;0.0167369;-0.0337696
-1.5e+11;0.0190268;0.0361205;0.0896448
-1e+11;0.0190268;-0.161982;-0.137239
-5e+10;0.0190268;-0.108153;0.288072
0;0.0190268;2.69477;0
5e+10;0.0190268;-0.108153;-0.288072
1e+11;0.0190268;-0.161982;0.137239
1.5e+11;0.0190268;0.0361205;-0.0896448
2e+11;0.0190268;0.0167369;0.0337696
2.5e+11;0.0190268;-0.013263;0.0171602
-2.5e+11;0.0191907;-0.0132731;-0.0173896
-2e+11;0.0191907;0.0165714;-0.0338875
-1.5e+11;0.0191907;0.0369204;0.0902259
-1e+11;0.0191907;-0.164175;-0.138003
-5e+10;0.0191907;-0.11024;0.289023
0;0.0191907;2.70142;0
5e+10;0.0191907;-0.11024;-0.289023
1e+11;0.0191907;-0.164175;0.138003
1.5e+11;0.0191907;0.0369204;-0.0902259
2e+11;0.0191907;0.0165714;0.0338875
2.5e+11;0.0191907;-0.0132731;0.0173896
-2.5e+11;0.0193546;-0.0132821;-0.0176184
-2e+11;0.0193546;0.0164037;-0.034004
-1.5e+11;0.0193546;0.0377222;0.090804
-1e+11;0.0193546;-0.16637;-0.138763
-5e+10;0.0193546;-0.11233;0.289969
0;0.0193546;2.71685;0
5e+10;0.0193546;-0.11233;-0.289969
1e+11;0.0193546;-0.16637;0.138763
1.5e+11;0.0193546;0.0377222;-0.090804
2e+11;0.0193546;0.0164037;0.034004
2.5e+11;0.0193546;-0.0132821;0.0176184
-2.5e+11;0.0195184;-0.0132901;-0.0178466
-2e+11;0.0195184;0.016234;-0.0341193
-1.5e+11;0.0195184;0.0385259;0.0913793
-1e+11;0.0195184;-0.168566;-0.13952
-5e+10;0.0195184;-0.114424;0.29091
0;0.0195184;2.73193;0
5e+10;0.0195184;-0.114424;-0.29091
1e+11;0.0195184;-0.168566;0.13952
1.5e+11;0.0195184;0.0385259;-0.0913793
2e+11;0.0195184;0.016234;0.0341193
2.5e+11;0.0195184;-0.0132901;0.0178466
-2.5e+11;0.0196823;-0.0132972;-0.0180738
-2e+11;0.0196823;0.0160625;-0.0342337
-1.5e+11;0.0196823;0.0393308;0.0919523
-1e+11;0.0196823;-0.170763;-0.140274
-5e+10;0.0196823;-0.116521;0.291849
0;0.0196823;2.7438;0
5e+10;0.0196823;-0.116521;-0.291849
1e+11;0.0196823;-0.170763;0.140274
1.5e+11;0.0196823;0.0393308;-0.0919523
2e+11;0.0196823;0.0160625;0.0342337
2.5e+11;0.0196823;-0.0132972;0.0180738
-2.5e+11;0.0198462;-0.0133032;-0.0183003
-2e+11;0.0198462;0.015889;-0.0343467
-1.5e+11;0.0198462;0.0401376;0.0925223
-1e+11;0.0198462;-0.17296;-0.141024
-5e+10;0.0198462;-0.118621;0.292783
0;0.0198462;2.75569;0
5e+10;0.0198462;-0.118621;-0.292783
1e+11;0.0198462;-0.17296;0.141024
1.5e+11;0.0198462;0.0401376;-0.0925223
2e+11;0.0198462;0.015889;0.0343467
2.5e+11;0.0198462;-0.0133032;0.0183003
-2.5e+11;0.0200101;-0.0133082;-0.0185259
-2e+11;0.0200101;0.0157137;-0.0344588
-1.5e+11;0.0200101;0.0409458;0.0930898
-1e+11;0.0200101;-0.175158;-0.141772
-5e+10;0.0200101;-0.120724;0.293713
0;0.0200101;2.77311;0
5e+10;0.0200101;-0.120724;-0.293713
1e+11;0.0200101;-0.175158;0.141772
1.5e+11;0.0200101;0.0409458;-0.0930898
2e+11;0.0200101;0.0157137;0.0344588
2.5e+11;0.0200101;-0.0133082;0.0185259
-2.5e+11;0.020174;-0.0133123;-0.0187505
-2e+11;0.020174;0.0155367;-0.0345699
-1.5e+11;0.020174;0.041755;0.0936551
-1e+11;0.020174;-0.177357;-0.142517
-5e+10;0.020174;-0.122829;0.294641
0;0.020174;2.77836;0
5e+10;0.020174;-0.122829;-0.294641
1e+11;0.020174;-0.177357;0.142517
1.5e+11;0.020174;0.041755;-0.0936551
2e+11;0.020174;0.0155367;0.0345699
2.5e+11;0.020174;-0.0133123;0.0187505
-2.5e+11;0.0203378;-0.0133154;-0.018974
-2e+11;0.0203378;0.0153581;-0.0346803
-1.5e+11;0.0203378;0.0425651;0.094218
-1e+11;0.0203378;-0.179555;-0.14326
-5e+10;0.0203378;-0.124936;0.295567
0;0.0203378;2.7926;0
5e+10;0.0203378;-0.124936;-0.295567
1e+11;0.0203378;-0.179555;0.14326
1.5e+11;0.0203378;0.0425651;-0.094218
2e+11;0.0203378;0.0153581;0.0346803
2.5e+11;0.0203378;-0.0133154;0.018974
-2.5e+11;0.0205017;-0.0133176;-0.0191965
-2e+11;0.0205017;0.0151778;-0.0347896
-1.5e+11;0.0205017;0.0433764;0.0947786
-1e+11;0.0205017;-0.181754;-0.144001
-5e+10;0.0205017;-0.127045;0.296491
0;0.0205017;2.80137;0
5e+10;0.0205017;-0.127045;-0.296491
1e+11;0.0205017;-0.181754;0.144001
1.5e+11;0.0205017;0.0433764;-0.0947786
2e+11;0.0205017;0.0151778;0.0347896
2.5e+11;0.0205017;-0.0133176;0.0191965
-2.5e+11;0.0206656;-0.0133188;-0.0194176
-2e+11;0.0206656;0.014996;-0.0348985
-1.5e+11;0.0206656;0.0441881;0.0953374
-1e+11;0.0206656;-0.183953;-0.14474
-5e+10;0.0206656;-0.129155;0.297413
0;0.0206656;2.81585;0
5e+10;0.0206656;-0.129155;-0.297413
1e+11;0.0206656;-0.183953;0.14474
1.5e+11;0.0206656;0.0441881;-0.0953374
2e+11;0.0206656;0.014996;0.0348985
2.5e+11;0.0206656;-0.0133188;0.0194176
-2.5e+11;0.0208295;-0.013319;-0.0196377
-2e+11;0.0208295;0.0148125;-0.0350063
-1.5e+11;0.0208295;0.0450008;0.0958937
-1e+11;0.0208295;-0.186152;-0.145476
-5e+10;0.0208295;-0.131268;0.298333
0;0.0208295;2.82884;0
5e+10;0.0208295;-0.131268;-0.298333
1e+11;0.0208295;-0.186152;0.145476
1.5e+11;0.0208295;0.0450008;-0.0958937
2e+11;0.0208295;0.0148125;0.0350063
2.5e+11;0.0208295;-0.013319;0.0196377
-2.5e+11;0.0209934;-0.0133183;-0.0198561
-2e+11;0.0209934;0.0146281;-0.0351141
-1.5e+11;0.0209934;0.0458131;0.0964489
-1e+11;0.0209934;-0.188349;-0.146212
-5e+10;0.0209934;-0.13338;0.299255
0;0.0209934;2.83925;0
5e+10;0.0209934;-0.13338;-0.299255
1e+11;0.0209934;-0.188349;0.146212
1.5e+11;0.0209934;0.0458131;-0.0964489
2e+11;0.0209934;0.0146281;0.0351141
2.5e+11;0.0209934;-0.0133183;0.0198561
-2.5e+11;0.0211572;-0.0133165;-0.0200737
-2e+11;0.0211572;0.0144414;-0.0352204
-1.5e+11;0.0211572;0.0466273;0.0970007
-1e+11;0.0211572;-0.190548;-0.146945
-5e+10;0.0211572;-0.135496;0.300171
0;0.0211572;2.84831;0
5e+10;0.0211572;-0.135496;-0.300171
1e+11;0.0211572;-0.190548;0.146945
1.5e+11;0.0211572;0.0466273;-0.0970007
2e+11;0.0211572;0.0144414;0.0352204
2.5e+11;0.0211572;-0.0133165;0.0200737
-2.5e+11;0.0213211;-0.0133138;-0.0202896
-2e+11;0.0213211;0.0142536;-0.0353265
-1.5e+11;0.0213211;0.0474412;0.0975514
-1e+11;0.0213211;-0.192745;-0.147676
-5e+10;0.0213211;-0.137612;0.301088
0;0.0213211;2.86259;0
5e+10;0.0213211;-0.137612;-0.301088
1e+11;0.0213211;-0.192745;0.147676
1.5e+11;0.0213211;0.0474412;-0.0975514
2e+11;0.0213211;0.0142536;0.0353265
2.5e+11;0.0213211;-0.0133138;0.0202896
-2.5e+11;0.021485;-0.0133102;-0.0205039
-2e+11;0.021485;0.0140646;-0.0354322
-1.5e+11;0.021485;0.048255;0.0981005
-1e+11;0.021485;-0.194942;-0.148407
-5e+10;0.021485;-0.139728;0.302006
0;0.021485;2.87839;0
5e+10;0.021485;-0.139728;-0.302006
1e+11;0.021485;-0.194942;0.148407
1.5e+11;0.021485;0.048255;-0.0981005
2e+11;0.021485;0.0140646;0.0354322
2.5e+11;0.021485;-0.0133102;0.0205039
-2.5e+11;0.0216489;-0.0133057;-0.0207166
-2e+11;0.0216489;0.0138745;-0.0355377
-1.5e+11;0.0216489;0.0490687;0.0986482
-1e+11;0.0216489;-0.197137;-0.149137
-5e+10;0.0216489;-0.141845;0.302925
0;0.0216489;2.88603;0
5e+10;0.0216489;-0.141845;-0.302925
1e+11;0.0216489;-0.197137;0.149137
1.5e+11;0.0216489;0.0490687;-0.0986482
2e+11;0.0216489;0.0138745;0.0355377
2.5e+11;0.0216489;-0.0133057;0.0207166
-2.5e+11;0.0218128;-0.0133001;-0.0209277
-2e+11;0.0218128;0.0136829;-0.0356426
-1.5e+11;0.0218128;0.0498825;0.099194
-1e+11;0.0218128;-0.199332;-0.149865
-5e+10;0.0218128;-0.143962;0.303843
0;0.0218128;2.89874;0
5e+10;0.0218128;-0.143962;-0.303843
1e+11;0.0218128;-0.199332;0.149865
1.5e+11;0.0218128;0.0498825;-0.099194
2e+11;0.0218128;0.0136829;0.0356426
2.5e+11;0.0218128;-0.0133001;0.0209277
-2.5e+11;0.0219766;-0.0132937;-0.0211371
-2e+11;0.0219766;0.0134903;-0.0357473
-1.5e+11;0.0219766;0.0506959;0.0997385
-1e+11;0.0219766;-0.201526;-0.150593
-5e+10;0.0219766;-0.146079;0.304762
0;0.0219766;2.91817;0
5e+10;0.0219766;-0.146079;-0.304762
1e+11;0.0219766;-0.201526;0.150593
1.5e+11;0.0219766;0.0506959;-0.0997385
2e+11;0.0219766;0.0134903;0.0357473
2.5e+11;0.0219766;-0.0132937;0.0211371
-2.5e+11;0.0221405;-0.0132863;-0.0213447
-2e+11;0.0221405;0.0132966;-0.0358519
-1.5e+11;0.0221405;0.0515089;0.100282
-1e+11;0.0221405;-0.203718;-0.151321
-5e+10;0.0221405;-0.148195;0.305683
0;0.0221405;2.9239;0
5e+10;0.0221405;-0.148195;-0.305683
1e+11;0.0221405;-0.203718;0.151321
1.5e+11;0.0221405;0.0515089;-0.100282
2e+11;0.0221405;0.0132966;0.0358519
2.5e+11;0.0221405;-0.0132863;0.0213447
-2.5e+11;0.0223044;-0.013278;-0.0215504
-2e+11;0.0223044;0.0131019;-0.0359564
-1.5e+11;0.0223044;0.0523213;0.100824
-1e+11;0.0223044;-0.205908;-0.152048
-5e+10;0.0223044;-0.150312;0.306606
0;0.0223044;2.93635;0
5e+10;0.0223044;-0.150312;-0.306606
1e+11;0.0223044;-0.205908;0.152048
1.5e+11;0.0223044;0.0523213;-0.100824
2e+11;0.0223044;0.0131019;0.0359564
2.5e+11;0.0223044;-0.013278;0.0215504
-2.5e+11;0.0224683;-0.0132688;-0.0217541
-2e+11;0.0224683;0.0129062;-0.0360608
-1.5e+11;0.0224683;0.053133;0.101365
-1e+11;0.0224683;-0.208097;-0.152775
-5e+10;0.0224683;-0.152427;0.307531
0;0.0224683;2.94765;0
5e+10;0.0224683;-0.152427;-0.307531
1e+11;0.0224683;-0.208097;0.152775
1.5e+11;0.0224683;0.053133;-0.101365
2e+11;0.0224683;0.0129062;0.0360608
2.5e+11;0.0224683;-0.0132688;0.0217541
-2.5e+11;0.0226322;-0.0132587;-0.0219559
-2e+11;0.0226322;0.0127096;-0.0361653
-1.5e+11;0.0226322;0.0539439;0.101905
-1e+11;0.0226322;-0.210285;-0.153502
-5e+10;0.0226322;-0.154541;0.308458
0;0.0226322;2.96094;0
5e+10;0.0226322;-0.154541;-0.308458
1e+11;0.0226322;-0.210285;0.153502
1.5e+11;0.0226322;0.0539439;-0.101905
2e+11;0.0226322;0.0127096;0.0361653
2.5e+11;0.0226322;-0.0132587;0.0219559
-2.5e+11;0.022796;-0.0132477;-0.0221557
-2e+11;0.022796;0.0125121;-0.0362699
-1.5e+11;0.022796;0.0547538;0.102444
-1e+11;0.022796;-0.21247;-0.15423
-5e+10;0.022796;-0.156654;0.309387
0;0.022796;2.96272;0
5e+10;0.022796;-0.156654;-0.309387
1e+11;0.022796;-0.21247;0.15423
1.5e+11;0.022796;0.0547538;-0.102444
2e+11;0.022796;0.0125121;0.0362699
2.5e+11;0.022796;-0.0132477;0.0221557
-2.5e+11;0.0229599;-0.0132358;-0.0223533
-2e+11;0.0229599;0.0123138;-0.0363746
-1.5e+11;0.0229599;0.0555628;0.102983
-1e+11;0.0229599;-0.214654;-0.154957
-5e+10;0.0229599;-0.158766;0.31032
0;0.0229599;2.97041;0
5e+10;0.0229599;-0.158766;-0.31032
1e+11;0.0229599;-0.214654;0.154957
1.5e+11;0.0229599;0.0555628;-0.102983
2e+11;0.0229599;0.0123138;0.0363746
2.5e+11;0.0229599;-0.0132358;0.0223533
-2.5e+11;0.0231238;-0.013223;-0.0225488
-2e+11;0.0231238;0.0121147;-0.0364796
-1.5e+11;0.0231238;0.0563707;0.103521
-1e+11;0.0231238;-0.216835;-0.155686
-5e+10;0.0231238;-0.160877;0.311256
0;0.0231238;2.98426;0
5e+10;0.0231238;-0.160877;-0.311256
1e+11;0.0231238;-0.216835;0.155686
1.5e+11;0.0231238;0.0563707;-0.103521
2e+11;0.0231238;0.0121147;0.0364796
2.5e+11;0.0231238;-0.013223;0.0225488
-2.5e+11;0.0232877;-0.0132093;-0.0227421
-2e+11;0.0232877;0.0119148;-0.0365847
-1.5e+11;0.0232877;0.0571775;0.104058
-1e+11;0.0232877;-0.219015;-0.156414
-5e+10;0.0232877;-0.162986;0.312195
0;0.0232877;2.99543;0
5e+10;0.0232877;-0.162986;-0.312195
1e+11;0.0232877;-0.219015;0.156414
1.5e+11;0.0232877;0.0571775;-0.104058
2e+11;0.0232877;0.0119148;0.0365847
2.5e+11;0.0232877;-0.0132093;0.0227421
-2.5e+11;0.0234516;-0.0131949;-0.0229329
-2e+11;0.0234516;0.0117146;-0.0366907
-1.5e+11;0.0234516;0.0579823;0.104595
-1e+11;0.0234516;-0.221191;-0.157145
-5e+10;0.0234516;-0.165092;0.31314
0;0.0234516;3.00543;0
5e+10;0.0234516;-0.165092;-0.31314
1e+11;0.0234516;-0.221191;0.157145
1.5e+11;0.0234516;0.0579823;-0.104595
2e+11;0.0234516;0.0117146;0.0366907
2.5e+11;0.0234516;-0.0131949;0.0229329
-2.5e+11;0.0236154;-0.0131795;-0.0231215
-2e+11;0.0236154;0.0115135;-0.0367968
-1.5e+11;0.0236154;0.0587861;0.105131
-1e+11;0.0236154;-0.223366;-0.157876
-5e+10;0.0236154;-0.167196;0.314088
0;0.0236154;3.01652;0
5e+10;0.0236154;-0.167196;-0.314088
1e+11;0.0236154;-0.223366;0.157876
1.5e+11;0.0236154;0.0587861;-0.105131
2e+11;0.0236154;0.0115135;0.0367968
2.5e+11;0.0236154;-0.0131795;0.0231215
-2.5e+11;0.0237793;-0.0131633;-0.0233078
-2e+11;0.0237793;0.011312;-0.0369034
-1.5e+11;0.0237793;0.0595882;0.105668
-1e+11;0.0237793;-0.225538;-0.158608
-5e+10;0.0237793;-0.169298;0.31504
0;0.0237793;3.03856;0
5e+10;0.0237793;-0.169298;-0.31504
1e+11;0.0237793;-0.225538;0.158608
1.5e+11;0.0237793;0.0595882;-0.105668
2e+11;0.0237793;0.011312;0.0369034
2.5e+11;0.0237793;-0.0131633;0.0233078
-2.5e+11;0.0239432;-0.0131462;-0.0234916
-2e+11;0.0239432;0.0111099;-0.0370107
-1.5e+11;0.0239432;0.0603887;0.106204
-1e+11;0.0239432;-0.227707;-0.159342
-5e+10;0.0239432;-0.171398;0.315997
0;0.0239432;3.04893;0
5e+10;0.0239432;-0.171398;-0.315997
1e+11;0.0239432;-0.227707;0.159342
1.5e+11;0.0239432;0.0603887;-0.106204
2e+11;0.0239432;0.0111099;0.0370107
2.5e+11;0.0239432;-0.0131462;0.0234916
-2.5e+11;0.0241071;-0.0131283;-0.023673
-2e+11;0.0241071;0.0109073;-0.0371185
-1.5e+11;0.0241071;0.0611876;0.10674
-1e+11;0.0241071;-0.229874;-0.160077
-5e+10;0.0241071;-0.173494;0.31696
0;0.0241071;3.06144;0
5e+10;0.0241071;-0.173494;-0.31696
1e+11;0.0241071;-0.229874;0.160077
1.5e+11;0.0241071;0.0611876;-0.10674
2e+11;0.0241071;0.0109073;0.0371185
2.5e+11;0.0241071;-0.0131283;0.023673
-2.5e+11;0.024271;-0.0131096;-0.0238519
-2e+11;0.024271;0.0107043;-0.0372271
-1.5e+11;0.024271;0.0619845;0.107276
-1e+11;0.024271;-0.232038;-0.160814
-5e+10;0.024271;-0.175588;0.317927
0;0.024271;3.06642;0
5e+10;0.024271;-0.175588;-0.317927
1e+11;0.024271;-0.232038;0.160814
1.5e+11;0.024271;0.0619845;-0.107276
2e+11;0.024271;0.0107043;0.0372271
2.5e+11;0.024271;-0.0131096;0.0238519
-2.5e+11;0.0244348;-0.0130902;-0.0240282
-2e+11;0.0244348;0.0105011;-0.0373365
-1.5e+11;0.0244348;0.0627796;0.107813
-1e+11;0.0244348;-0.234199;-0.161553
-5e+10;0.0244348;-0.177679;0.318901
0;0.0244348;3.08574;0
5e+10;0.0244348;-0.177679;-0.318901
1e+11;0.0244348;-0.234199;0.161553
1.5e+11;0.0244348;0.0627796;-0.107813
2e+11;0.0244348;0.0105011;0.0373365
2.5e+11;0.0244348;-0.0130902;0.0240282
-2.5e+11;0.0245987;-0.0130699;-0.024202
-2e+11;0.0245987;0.0102974;-0.0374467
-1.5e+11;0.0245987;0.0635727;0.10835
-1e+11;0.0245987;-0.236357;-0.162294
-5e+10;0.0245987;-0.179767;0.31988
0;0.0245987;3.09971;0
5e+10;0.0245987;-0.179767;-0.31988
1e+11;0.0245987;-0.236357;0.162294
1.5e+11;0.0245987;0.0635727;-0.10835
2e+11;0.0245987;0.0102974;0.0374467
2.5e+11;0.0245987;-0.0130699;0.024202
-2.5e+11;0.0247626;-0.0130489;-0.0243732
-2e+11;0.0247626;0.0100934;-0.0375576
-1.5e+11;0.0247626;0.0643639;0.108887
-1e+11;0.0247626;-0.238513;-0.163036
-5e+10;0.0247626;-0.181852;0.320865
0;0.0247626;3.10569;0
5e+10;0.0247626;-0.181852;-0.320865
1e+11;0.0247626;-0.238513;0.163036
1.5e+11;0.0247626;0.0643639;-0.108887
2e+11;0.0247626;0.0100934;0.0375576
2.5e+11;0.0247626;-0.0130489;0.0243732
-2.5e+11;0.0249265;-0.0130271;-0.0245417
-2e+11;0.0249265;0.0098893;-0.0376696
-1.5e+11;0.0249265;0.0651529;0.109424
-1e+11;0.0249265;-0.240665;-0.163781
-5e+10;0.0249265;-0.183933;0.321856
0;0.0249265;3.12095;0
5e+10;0.0249265;-0.183933;-0.321856
1e+11;0.0249265;-0.240665;0.163781
1.5e+11;0.0249265;0.0651529;-0.109424
2e+11;0.0249265;0.0098893;0.0376696
2.5e+11;0.0249265;-0.0130271;0.0245417
-2.5e+11;0.0250904;-0.0130046;-0.0247077
-2e+11;0.0250904;0.00968496;-0.0377826
-1.5e+11;0.0250904;0.0659398;0.109962
-1e+11;0.0250904;-0.242815;-0.164528
-5e+10;0.0250904;-0.186011;0.322853
0;0.0250904;3.13815;0
5e+10;0.0250904;-0.186011;-0.322853
1e+11;0.0250904;-0.242815;0.164528
1.5e+11;0.0250904;0.0659398;-0.109962
2e+11;0.0250904;0.00968496;0.0377826
2.5e+11;0.0250904;-0.0130046;0.0247077
-2.5e+11;0.0252542;-0.0129813;-0.0248709
-2e+11;0.0252542;0.00948055;-0.0378968
-1.5e+11;0.0252542;0.0667244;0.110501
-1e+11;0.0252542;-0.244961;-0.165278
-5e+10;0.0252542;-0.188085;0.323858
0;0.0252542;3.14851;0
5e+10;0.0252542;-0.188085;-0.323858
1e+11;0.0252542;-0.244961;0.165278
1.5e+11;0.0252542;0.0667244;-0.110501
2e+11;0.0252542;0.00948055;0.0378968
2.5e+11;0.0252542;-0.0129813;0.0248709
-2.5e+11;0.0254181;-0.0129574;-0.0250315
-2e+11;0.0254181;0.00927588;-0.0380118
-1.5e+11;0.0254181;0.067507;0.111041
-1e+11;0.0254181;-0.247104;-0.16603
-5e+10;0.0254181;-0.190155;0.324868
0;0.0254181;3.16535;0
5e+10;0.0254181;-0.190155;-0.324868
1e+11;0.0254181;-0.247104;0.16603
1.5e+11;0.0254181;0.067507;-0.111041
2e+11;0.0254181;0.00927588;0.0380118
2.5e+11;0.0254181;-0.0129574;0.0250315
-2.5e+11;0.025582;-0.0129327;-0.0251895
-2e+11;0.025582;0.00907107;-0.0381279
-1.5e+11;0.025582;0.0682875;0.111581
-1e+11;0.025582;-0.249244;-0.166784
-5e+10;0.025582;-0.192222;0.325885
0;0.025582;3.1567;0
5e+10;0.025582;-0.192222;-0.325885
1e+11;0.025582;-0.249244;0.166784
1.5e+11;0.025582;0.0682875;-0.111581
2e+11;0.025582;0.00907107;0.0381279
2.5e+11;0.025582;-0.0129327;0.0251895
-2.5e+11;0.0257459;-0.0129074;-0.0253447
-2e+11;0.0257459;0.00886642;-0.0382454
-1.5e+11;0.0257459;0.0690654;0.112122
-1e+11;0.0257459;-0.251381;-0.167541
-5e+10;0.0257459;-0.194285;0.32691
0;0.0257459;3.1818;0
5e+10;0.0257459;-0.194285;-0.32691
1e+11;0.0257459;-0.251381;0.167541
1.5e+11;0.0257459;0.0690654;-0.112122
2e+11;0.0257459;0.00886642;0.0382454
2.5e+11;0.0257459;-0.0129074;0.0253447
-2.5e+11;0.0259098;-0.0128814;-0.0254973
-2e+11;0.0259098;0.00866164;-0.0383641
-1.5e+11;0.0259098;0.0698411;0.112664
-1e+11;0.0259098;-0.253515;-0.168301
-5e+10;0.0259098;-0.196344;0.327942
0;0.0259098;3.19344;0
5e+10;0.0259098;-0.196344;-0.327942
1e+11;0.0259098;-0.253515;0.168301
1.5e+11;0.0259098;0.0698411;-0.112664
2e+11;0.0259098;0.00866164;0.0383641
2.5e+11;0.0259098;-0.0128814;0.0254973
-2.5e+11;0.0260736;-0.0128548;-0.0256472
-2e+11;0.0260736;0.00845691;-0.038484
-1.5e+11;0.0260736;0.0706145;0.113207
-1e+11;0.0260736;-0.255646;-0.169063
-5e+10;0.0260736;-0.198399;0.32898
0;0.0260736;3.19446;0
5e+10;0.0260736;-0.198399;-0.32898
1e+11;0.0260736;-0.255646;0.169063
1.5e+11;0.0260736;0.0706145;-0.113207
2e+11;0.0260736;0.00845691;0.038484
2.5e+11;0.0260736;-0.0128548;0.0256472
-2.5e+11;0.0262375;-0.0128276;-0.0257944
-2e+11;0.0262375;0.0082522;-0.0386051
-1.5e+11;0.0262375;0.0713857;0.113751
-1e+11;0.0262375;-0.257773;-0.169829
-5e+10;0.0262375;-0.20045;0.330026
0;0.0262375;3.21655;0
5e+10;0.0262375;-0.20045;-0.330026
1e+11;0.0262375;-0.257773;0.169829
1.5e+11;0.0262375;0.0713857;-0.113751
2e+11;0.0262375;0.0082522;0.0386051
2.5e+11;0.0262375;-0.0128276;0.0257944
-2.5e+11;0.0264014;-0.0127998;-0.0259389
-2e+11;0.0264014;0.00804757;-0.0387276
-1.5e+11;0.0264014;0.0721545;0.114296
-1e+11;0.0264014;-0.259898;-0.170597
-5e+10;0.0264014;-0.202497;0.331079
0;0.0264014;3.22744;0
5e+10;0.0264014;-0.202497;-0.331079
1e+11;0.0264014;-0.259898;0.170597
1.5e+11;0.0264014;0.0721545;-0.114296
2e+11;0.0264014;0.00804757;0.0387276
2.5e+11;0.0264014;-0.0127998;0.0259389
-2.5e+11;0.0265653;-0.0127713;-0.0260808
-2e+11;0.0265653;0.00784296;-0.0388513
-1.5e+11;0.0265653;0.072921;0.114842
-1e+11;0.0265653;-0.262019;-0.171368
-5e+10;0.0265653;-0.20454;0.332138
0;0.0265653;3.2311;0
5e+10;0.0265653;-0.20454;-0.332138
1e+11;0.0265653;-0.262019;0.171368
1.5e+11;0.0265653;0.072921;-0.114842
2e+11;0.0265653;0.00784296;0.0388513
2.5e+11;0.0265653;-0.0127713;0.0260808
-2.5e+11;0.0267292;-0.0127423;-0.0262201
-2e+11;0.0267292;0.00763853;-0.0389765
-1.5e+11;0.0267292;0.0736852;0.11539
-1e+11;0.0267292;-0.264138;-0.172142
-5e+10;0.0267292;-0.206579;0.333206
0;0.0267292;3.2528;0
5e+10;0.0267292;-0.206579;-0.333206
1e+11;0.0267292;-0.264138;0.172142
1.5e+11;0.0267292;0.0736852;-0.11539
2e+11;0.0267292;0.00763853;0.0389765
2.5e+11;0.0267292;-0.0127423;0.0262201
-2.5e+11;0.026893;-0.0127128;-0.0263567
-2e+11;0.026893;0.00743421;-0.039103
-1.5e+11;0.026893;0.0744471;0.115939
-1e+11;0.026893;-0.266253;-0.172918
-5e+10;0.026893;-0.208615;0.33428
0;0.026893;3.26211;0
