"FREQ";"Y";"r xyce/I(PR3)";"i xyce/I(PR3)"
-2.5e+11;0.00821072;-0.000180715;0.000131405
-2e+11;0.00821072;0.00111416;-6.86002e-05
-1.5e+11;0.00821072;-0.00081624;0.000900067
-1e+11;0.00821072;-0.000203376;0.00333328
-5e+10;0.00821072;-0.010415;-0.00610203
0;0.00821072;-1.41029e-11;0
5e+10;0.00821072;-0.010415;0.00610203
1e+11;0.00821072;-0.000203376;-0.00333328
1.5e+11;0.00821072;-0.00081624;-0.000900067
2e+11;0.00821072;0.00111416;6.86002e-05
2.5e+11;0.00821072;-0.000180715;-0.000131405
-2.5e+11;0.0083746;-0.000182624;0.000134777
-2e+11;0.0083746;0.00114867;-8.37748e-05
-1.5e+11;0.0083746;-0.000811255;0.000937453
-1e+11;0.0083746;-0.000183259;0.00335912
-5e+10;0.0083746;-0.0104663;-0.00606584
0;0.0083746;-2.17665e-11;0
5e+10;0.0083746;-0.0104663;0.00606584
1e+11;0.0083746;-0.000183259;-0.00335912
1.5e+11;0.0083746;-0.000811255;-0.000937453
2e+11;0.0083746;0.00114867;8.37748e-05
2.5e+11;0.0083746;-0.000182624;-0.000134777
-2.5e+11;0.00853848;-0.000184627;0.000138088
-2e+11;0.00853848;0.00118253;-9.89623e-05
-1.5e+11;0.00853848;-0.000806115;0.000974213
-1e+11;0.00853848;-0.000163377;0.00338458
-5e+10;0.00853848;-0.0105168;-0.00603019
0;0.00853848;-9.67511e-12;0
5e+10;0.00853848;-0.0105168;0.00603019
1e+11;0.00853848;-0.000163377;-0.00338458
1.5e+11;0.00853848;-0.000806115;-0.000974213
2e+11;0.00853848;0.00118253;9.89623e-05
2.5e+11;0.00853848;-0.000184627;-0.000138088
-2.5e+11;0.00870236;-0.000186725;0.0001413
-2e+11;0.00870236;0.00121567;-0.00011416
-1.5e+11;0.00870236;-0.000800815;0.00101034
-1e+11;0.00870236;-0.000143733;0.00340955
-5e+10;0.00870236;-0.0105665;-0.00599504
0;0.00870236;-9.80276e-12;0
5e+10;0.00870236;-0.0105665;0.00599504
1e+11;0.00870236;-0.000143733;-0.00340955
1.5e+11;0.00870236;-0.000800815;-0.00101034
2e+11;0.00870236;0.00121567;0.00011416
2.5e+11;0.00870236;-0.000186725;-0.0001413
-2.5e+11;0.00886624;-0.000188922;0.000144384
-2e+11;0.00886624;0.00124803;-0.00012936
-1.5e+11;0.00886624;-0.000795353;0.00104582
-1e+11;0.00886624;-0.00012435;0.00343396
-5e+10;0.00886624;-0.0106154;-0.00596042
