"FREQ";"Y";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2e+11;0.0016653;1.05808e-19;4.70177e-21
-1.5e+11;0.0016653;7.55847e-20;2.01794e-19
-1e+11;0.0016653;2.20831e-20;6.93302e-20
-5e+10;0.0016653;-2.60498e-19;0.000832652
0;0.0016653;3.05615e-21;0
5e+10;0.0016653;-2.60498e-19;-0.000832652
1e+11;0.0016653;2.20831e-20;-6.93302e-20
1.5e+11;0.0016653;7.55847e-20;-2.01794e-19
2e+11;0.0016653;1.05808e-19;-4.70177e-21
2.5e+11;0.0016653;4.05865e-20;2.33833e-21
-2.5e+11;0.00178571;9.62137e-20;1.48285e-20
-2e+11;0.00178571;9.73951e-20;4.43648e-20
-1.5e+11;0.00178571;9.47323e-20;9.00502e-20
-1e+11;0.00178571;3.74256e-20;9.6927e-20
-5e+10;0.00178571;-3.31415e-19;0.000892856
0;0.00178571;6.08302e-22;0
5e+10;0.00178571;-3.31415e-19;-0.000892856
1e+11;0.00178571;3.74256e-20;-9.6927e-20
1.5e+11;0.00178571;9.47323e-20;-9.00502e-20
2e+11;0.00178571;9.73951e-20;-4.43648e-20
2.5e+11;0.00178571;9.62137e-20;-1.48285e-20
-2.5e+11;0.00190612;1.09074e-19;1.8917e-20
-2e+11;0.00190612;7.02666e-20;5.0207e-20
-1.5e+11;0.00190612;1.1769e-19;1.4361e-19
-1e+11;0.00190612;-1.39442e-21;1.09794e-19
-5e+10;0.00190612;-3.23002e-19;0.00095306
0;0.00190612;2.56298e-20;0
5e+10;0.00190612;-3.23002e-19;-0.00095306
1e+11;0.00190612;-1.39442e-21;-1.09794e-19
1.5e+11;0.00190612;1.1769e-19;-1.4361e-19
2e+11;0.00190612;7.02666e-20;-5.0207e-20
2.5e+11;0.00190612;1.09074e-19;-1.8917e-20
-2.5e+11;0.00202653;2.88245e-20;4.85718e-20
-2e+11;0.00202653;1.00887e-19;1.68032e-19
-1.5e+11;0.00202653;1.38068e-19;7.29917e-21
-1e+11;0.00202653;1.86852e-20;-4.96413e-20
-5e+10;0.00202653;-3.24947e-19;0.00101326
0;0.00202653;5.111e-21;0
5e+10;0.00202653;-3.24947e-19;-0.00101326
1e+11;0.00202653;1.86852e-20;4.96413e-20
1.5e+11;0.00202653;1.38068e-19;-7.29917e-21
2e+11;0.00202653;1.00887e-19;-1.68032e-19
2.5e+11;0.00202653;2.88245e-20;-4.85718e-20
-2.5e+11;0.00214694;7.0581e-20;-4.69211e-21
-2e+11;0.00214694;7.79038e-20;2.11218e-20
-1.5e+11;0.00214694;7.37694e-20;1.71018e-19
-1e+11;0.00214694;4.35863e-20;9.48989e-20
-5e+10;0.00214694;-3.15817e-19;0.00107347
0;0.00214694;1.65719e-18;0
5e+10;0.00214694;-3.15817e-19;-0.00107347
1e+11;0.00214694;4.35863e-20;-9.48989e-20
1.5e+11;0.00214694;7.37694e-20;-1.71018e-19
2e+11;0.00214694;7.79038e-20;-2.11218e-20
2.5e+11;0.00214694;7.0581e-20;4.69211e-21
-2.5e+11;0.00226734;9.41257e-20;3.91051e-20
-2e+11;0.00226734;1.32794e-19;1.29765e-19
-1.5e+11;0.00226734;6.5494e-20;2.06126e-19
-1e+11;0.00226734;3.61922e-20;1.65579e-19
-5e+10;0.00226734;-3.4275e-19;0.00113367
0;0.00226734;-5.57329e-19;0
5e+10;0.00226734;-3.4275e-19;-0.00113367
1e+11;0.00226734;3.61922e-20;-1.65579e-19
1.5e+11;0.00226734;6.5494e-20;-2.06126e-19
2e+11;0.00226734;1.32794e-19;-1.29765e-19
2.5e+11;0.00226734;9.41257e-20;-3.91051e-20
-2.5e+11;0.00238775;7.86696e-20;1.98098e-19
-2e+11;0.00238775;1.50375e-19;2.28398e-19
-1.5e+11;0.00238775;8.87523e-20;2.20073e-19
-1e+11;0.00238775;1.9915e-20;4.33862e-20
-5e+10;0.00238775;-3.70843e-19;0.00119388
0;0.00238775;6.11858e-17;0
5e+10;0.00238775;-3.70843e-19;-0.00119388
1e+11;0.00238775;1.9915e-20;-4.33862e-20
1.5e+11;0.00238775;8.87523e-20;-2.20073e-19
2e+11;0.00238775;1.50375e-19;-2.28398e-19
2.5e+11;0.00238775;7.86696e-20;-1.98098e-19
-2.5e+11;0.00250816;8.12621e-20;-9.4742e-21
-2e+11;0.00250816;1.47307e-19;6.8079e-21
-1.5e+11;0.00250816;8.9287e-20;1.51086e-19
-1e+11;0.00250816;2.56553e-20;-2.41059e-21
-5e+10;0.00250816;-4.07925e-19;0.00125408
0;0.00250816;1.38845e-18;0
5e+10;0.00250816;-4.07925e-19;-0.00125408
1e+11;0.00250816;2.56553e-20;2.41059e-21
1.5e+11;0.00250816;8.9287e-20;-1.51086e-19
2e+11;0.00250816;1.47307e-19;-6.8079e-21
2.5e+11;0.00250816;8.12621e-20;9.4742e-21
-2.5e+11;0.00262857;7.05889e-20;6.59414e-20
-2e+11;0.00262857;1.80098e-19;-5.18222e-21
-1.5e+11;0.00262857;1.3513e-19;9.77829e-20
-1e+11;0.00262857;4.14988e-20;9.63202e-20
-5e+10;0.00262857;-4.52718e-19;0.00131428
0;0.00262857;-3.58548e-16;0
5e+10;0.00262857;-4.52718e-19;-0.00131428
1e+11;0.00262857;4.14988e-20;-9.63202e-20
1.5e+11;0.00262857;1.3513e-19;-9.77829e-20
2e+11;0.00262857;1.80098e-19;5.18222e-21
2.5e+11;0.00262857;7.05889e-20;-6.59414e-20
-2.5e+11;0.00274898;1.11418e-19;7.23538e-20
-2e+11;0.00274898;8.0574e-20;2.34392e-19
-1.5e+11;0.00274898;1.35483e-19;2.84627e-19
-1e+11;0.00274898;7.67184e-20;4.57227e-20
-5e+10;0.00274898;-4.59888e-19;0.00137449
0;0.00274898;6.83209e-17;0
5e+10;0.00274898;-4.59888e-19;-0.00137449
1e+11;0.00274898;7.67184e-20;-4.57227e-20
1.5e+11;0.00274898;1.35483e-19;-2.84627e-19
2e+11;0.00274898;8.0574e-20;-2.34392e-19
2.5e+11;0.00274898;1.11418e-19;-7.23538e-20
-2.5e+11;0.00286938;1.49959e-19;1.09775e-24
-2e+11;0.00286938;1.46525e-19;7.88376e-20
-1.5e+11;0.00286938;6.24576e-20;1.37963e-19
-1e+11;0.00286938;9.06216e-20;1.97285e-20
-5e+10;0.00286938;-4.28266e-19;0.00143469
0;0.00286938;-5.50461e-17;0
5e+10;0.00286938;-4.28266e-19;-0.00143469
1e+11;0.00286938;9.06216e-20;-1.97285e-20
1.5e+11;0.00286938;6.24576e-20;-1.37963e-19
2e+11;0.00286938;1.46525e-19;-7.88376e-20
2.5e+11;0.00286938;1.49959e-19;-1.09775e-24
-2.5e+11;0.00298979;1.18042e-19;-1.57686e-19
-2e+11;0.00298979;1.32761e-19;-3.61605e-23
-1.5e+11;0.00298979;1.09261e-19;2.75957e-19
-1e+11;0.00298979;1.71415e-19;3.94274e-20
-5e+10;0.00298979;-4.90272e-19;0.0014949
0;0.00298979;1.5783e-16;0
5e+10;0.00298979;-4.90272e-19;-0.0014949
1e+11;0.00298979;1.71415e-19;-3.94274e-20
1.5e+11;0.00298979;1.09261e-19;-2.75957e-19
2e+11;0.00298979;1.32761e-19;3.61605e-23
2.5e+11;0.00298979;1.18042e-19;1.57686e-19
-2.5e+11;0.0031102;1.00992e-19;-1.57691e-19
-2e+11;0.0031102;1.79075e-19;-7.88887e-20
-1.5e+11;0.0031102;5.67964e-20;2.95589e-19
-1e+11;0.0031102;8.5978e-20;-3.94804e-20
-5e+10;0.0031102;-4.45527e-19;0.0015551
0;0.0031102;3.52122e-16;0
5e+10;0.0031102;-4.45527e-19;-0.0015551
1e+11;0.0031102;8.5978e-20;3.94804e-20
1.5e+11;0.0031102;5.67964e-20;-2.95589e-19
2e+11;0.0031102;1.79075e-19;7.88887e-20
2.5e+11;0.0031102;1.00992e-19;1.57691e-19
-2.5e+11;0.00323061;1.91536e-19;1.5659e-23
-2e+11;0.00323061;1.75559e-19;7.8922e-20
-1.5e+11;0.00323061;5.06307e-20;1.38004e-19
-1e+11;0.00323061;6.06123e-20;1.97128e-19
-5e+10;0.00323061;-5.01196e-19;0.0016153
0;0.00323061;-3.08632e-16;0
5e+10;0.00323061;-5.01196e-19;-0.0016153
1e+11;0.00323061;6.06123e-20;-1.97128e-19
1.5e+11;0.00323061;5.06307e-20;-1.38004e-19
2e+11;0.00323061;1.75559e-19;-7.8922e-20
2.5e+11;0.00323061;1.91536e-19;-1.5659e-23
-2.5e+11;0.00335102;8.35041e-20;3.93774e-20
-2e+11;0.00335102;1.88813e-19;7.87741e-20
-1.5e+11;0.00335102;9.92223e-20;2.36527e-19
-1e+11;0.00335102;9.06316e-20;1.37974e-19
-5e+10;0.00335102;-4.73814e-19;0.00167551
0;0.00335102;2.74575e-15;0
5e+10;0.00335102;-4.73814e-19;-0.00167551
1e+11;0.00335102;9.06316e-20;-1.37974e-19
1.5e+11;0.00335102;9.92223e-20;-2.36527e-19
2e+11;0.00335102;1.88813e-19;-7.87741e-20
2.5e+11;0.00335102;8.35041e-20;-3.93774e-20
-2.5e+11;0.00347142;1.12401e-19;-5.00115e-21
-2e+11;0.00347142;2.0728e-19;5.72236e-20
-1.5e+11;0.00347142;1.61637e-19;2.58649e-19
-1e+11;0.00347142;9.30852e-20;-4.98871e-20
-5e+10;0.00347142;-5.66168e-19;0.00173571
0;0.00347142;-5.78049e-15;0
5e+10;0.00347142;-5.66168e-19;-0.00173571
1e+11;0.00347142;9.30852e-20;4.98871e-20
1.5e+11;0.00347142;1.61637e-19;-2.58649e-19
2e+11;0.00347142;2.0728e-19;-5.72236e-20
2.5e+11;0.00347142;1.12401e-19;5.00115e-21
-2.5e+11;0.00359183;1.03978e-19;-1.95467e-20
-2e+11;0.00359183;1.91009e-19;1.61382e-19
-1.5e+11;0.00359183;2.68916e-19;2.733e-19
-1e+11;0.00359183;6.84597e-21;2.41627e-19
-5e+10;0.00359183;-6.33787e-19;0.00179592
0;0.00359183;1.31258e-15;0
5e+10;0.00359183;-6.33787e-19;-0.00179592
1e+11;0.00359183;6.84597e-21;-2.41627e-19
1.5e+11;0.00359183;2.68916e-19;-2.733e-19
2e+11;0.00359183;1.91009e-19;-1.61382e-19
2.5e+11;0.00359183;1.03978e-19;1.95467e-20
-2.5e+11;0.00371224;9.06255e-20;-8.03031e-20
-2e+11;0.00371224;1.57116e-19;-5.40251e-20
-1.5e+11;0.00371224;1.73204e-19;2.2951e-19
-1e+11;0.00371224;7.07121e-20;-6.20117e-20
-5e+10;0.00371224;-6.05751e-19;0.00185612
0;0.00371224;-4.60591e-15;0
5e+10;0.00371224;-6.05751e-19;-0.00185612
1e+11;0.00371224;7.07121e-20;6.20117e-20
1.5e+11;0.00371224;1.73204e-19;-2.2951e-19
2e+11;0.00371224;1.57116e-19;5.40251e-20
2.5e+11;0.00371224;9.06255e-20;8.03031e-20
-2.5e+11;0.00383265;9.52339e-20;-8.35345e-20
-2e+11;0.00383265;2.45489e-19;1.93043e-19
-1.5e+11;0.00383265;2.34497e-19;3.92953e-19
-1e+11;0.00383265;5.07544e-21;1.53877e-19
-5e+10;0.00383265;-6.55023e-19;0.00191632
0;0.00383265;-5.24272e-15;0
5e+10;0.00383265;-6.55023e-19;-0.00191632
1e+11;0.00383265;5.07544e-21;-1.53877e-19
1.5e+11;0.00383265;2.34497e-19;-3.92953e-19
2e+11;0.00383265;2.45489e-19;-1.93043e-19
2.5e+11;0.00383265;9.52339e-20;8.35345e-20
-2.5e+11;0.00395306;1.65e-19;-1.22114e-20
-2e+11;0.00395306;2.366e-19;1.8575e-19
-1.5e+11;0.00395306;1.91044e-19;2.82197e-19
-1e+11;0.00395306;5.7361e-20;2.71905e-20
-5e+10;0.00395306;-6.51701e-19;0.00197653
0;0.00395306;3.8105e-15;0
5e+10;0.00395306;-6.51701e-19;-0.00197653
1e+11;0.00395306;5.7361e-20;-2.71905e-20
1.5e+11;0.00395306;1.91044e-19;-2.82197e-19
2e+11;0.00395306;2.366e-19;-1.8575e-19
2.5e+11;0.00395306;1.65e-19;1.22114e-20
-2.5e+11;0.00407346;1.01187e-19;7.90294e-20
-2e+11;0.00407346;2.58845e-19;1.5389e-19
-1.5e+11;0.00407346;2.22869e-19;1.17906e-19
-1e+11;0.00407346;5.80502e-20;4.32949e-20
-5e+10;0.00407346;-6.35188e-19;0.00203673
0;0.00407346;1.75404e-14;0
5e+10;0.00407346;-6.35188e-19;-0.00203673
1e+11;0.00407346;5.80502e-20;-4.32949e-20
1.5e+11;0.00407346;2.22869e-19;-1.17906e-19
2e+11;0.00407346;2.58845e-19;-1.5389e-19
2.5e+11;0.00407346;1.01187e-19;-7.90294e-20
-2.5e+11;0.00419387;1.13673e-19;-4.06207e-20
-2e+11;0.00419387;2.89987e-19;-2.19746e-20
-1.5e+11;0.00419387;1.7328e-19;2.65206e-19
-1e+11;0.00419387;1.21314e-19;1.126e-19
-5e+10;0.00419387;-6.9357e-19;0.00209694
0;0.00419387;1.36087e-14;0
5e+10;0.00419387;-6.9357e-19;-0.00209694
1e+11;0.00419387;1.21314e-19;-1.126e-19
1.5e+11;0.00419387;1.7328e-19;-2.65206e-19
2e+11;0.00419387;2.89987e-19;2.19746e-20
2.5e+11;0.00419387;1.13673e-19;4.06207e-20
-2.5e+11;0.00431428;1.38774e-19;-5.27752e-20
-2e+11;0.00431428;2.51193e-19;-2.44479e-19
-1.5e+11;0.00431428;2.74189e-19;1.98458e-19
-1e+11;0.00431428;8.51509e-20;2.09969e-19
-5e+10;0.00431428;-7.57326e-19;0.00215714
0;0.00431428;-4.36385e-15;0
5e+10;0.00431428;-7.57326e-19;-0.00215714
1e+11;0.00431428;8.51509e-20;-2.09969e-19
1.5e+11;0.00431428;2.74189e-19;-1.98458e-19
2e+11;0.00431428;2.51193e-19;2.44479e-19
2.5e+11;0.00431428;1.38774e-19;5.27752e-20
-2.5e+11;0.00443469;2.80459e-19;7.84497e-20
-2e+11;0.00443469;1.52145e-19;1.01609e-19
-1.5e+11;0.00443469;5.10008e-20;2.18885e-19
-1e+11;0.00443469;9.70825e-20;2.16813e-19
-5e+10;0.00443469;-6.73466e-19;0.00221734
0;0.00443469;-9.52871e-17;0
5e+10;0.00443469;-6.73466e-19;-0.00221734
1e+11;0.00443469;9.70825e-20;-2.16813e-19
1.5e+11;0.00443469;5.10008e-20;-2.18885e-19
2e+11;0.00443469;1.52145e-19;-1.01609e-19
2.5e+11;0.00443469;2.80459e-19;-7.84497e-20
-2.5e+11;0.0045551;1.4198e-19;1.06459e-21
-2e+11;0.0045551;2.46077e-19;1.59829e-19
-1.5e+11;0.0045551;1.88886e-19;2.36451e-19
-1e+11;0.0045551;8.41929e-20;-1.13564e-19
-5e+10;0.0045551;-6.94333e-19;0.00227755
0;0.0045551;5.25331e-17;0
5e+10;0.0045551;-6.94333e-19;-0.00227755
1e+11;0.0045551;8.41929e-20;1.13564e-19
1.5e+11;0.0045551;1.88886e-19;-2.36451e-19
2e+11;0.0045551;2.46077e-19;-1.59829e-19
2.5e+11;0.0045551;1.4198e-19;-1.06459e-21
-2.5e+11;0.0046755;1.05706e-19;-6.25548e-20
-2e+11;0.0046755;1.67388e-19;8.6704e-20
-1.5e+11;0.0046755;2.33888e-19;3.66117e-19
-1e+11;0.0046755;2.29588e-19;1.34833e-19
-5e+10;0.0046755;-7.35453e-19;0.00233775
0;0.0046755;9.86368e-13;0
5e+10;0.0046755;-7.35453e-19;-0.00233775
1e+11;0.0046755;2.29588e-19;-1.34833e-19
1.5e+11;0.0046755;2.33888e-19;-3.66117e-19
2e+11;0.0046755;1.67388e-19;-8.6704e-20
2.5e+11;0.0046755;1.05706e-19;6.25548e-20
-2.5e+11;0.00479591;1.13962e-19;-1.14164e-19
-2e+11;0.00479591;3.10782e-19;1.30286e-19
-1.5e+11;0.00479591;2.23782e-19;1.08024e-19
-1e+11;0.00479591;1.15197e-19;1.07117e-19
-5e+10;0.00479591;-7.17374e-19;0.00239796
0;0.00479591;-4.12666e-16;0
5e+10;0.00479591;-7.17374e-19;-0.00239796
1e+11;0.00479591;1.15197e-19;-1.07117e-19
1.5e+11;0.00479591;2.23782e-19;-1.08024e-19
2e+11;0.00479591;3.10782e-19;-1.30286e-19
2.5e+11;0.00479591;1.13962e-19;1.14164e-19
-2.5e+11;0.00491632;2.391e-19;-7.93684e-20
-2e+11;0.00491632;2.50102e-19;-1.76663e-19
-1.5e+11;0.00491632;1.98994e-19;5.96507e-19
-1e+11;0.00491632;2.31069e-20;1.82779e-19
-5e+10;0.00491632;-8.03296e-19;0.00245816
0;0.00491632;1.80288e-17;0
5e+10;0.00491632;-8.03296e-19;-0.00245816
1e+11;0.00491632;2.31069e-20;-1.82779e-19
1.5e+11;0.00491632;1.98994e-19;-5.96507e-19
2e+11;0.00491632;2.50102e-19;1.76663e-19
2.5e+11;0.00491632;2.391e-19;7.93684e-20
-2.5e+11;0.00503673;1.73797e-19;-2.07914e-19
-2e+11;0.00503673;3.1047e-19;-1.37894e-19
-1.5e+11;0.00503673;1.60818e-19;1.68621e-19
-1e+11;0.00503673;6.55489e-20;1.16672e-19
-5e+10;0.00503673;-7.8267e-19;0.00251836
0;0.00503673;-4.31075e-18;0
5e+10;0.00503673;-7.8267e-19;-0.00251836
1e+11;0.00503673;6.55489e-20;-1.16672e-19
1.5e+11;0.00503673;1.60818e-19;-1.68621e-19
2e+11;0.00503673;3.1047e-19;1.37894e-19
2.5e+11;0.00503673;1.73797e-19;2.07914e-19
-2.5e+11;0.00515714;3.87068e-19;-9.89046e-20
-2e+11;0.00515714;2.68604e-19;-1.76911e-20
-1.5e+11;0.00515714;1.71523e-19;4.83055e-19
-1e+11;0.00515714;3.92735e-20;1.6685e-19
-5e+10;0.00515714;-8.66554e-19;0.00257857
0;0.00515714;-2.5867e-19;0
5e+10;0.00515714;-8.66554e-19;-0.00257857
1e+11;0.00515714;3.92735e-20;-1.6685e-19
1.5e+11;0.00515714;1.71523e-19;-4.83055e-19
2e+11;0.00515714;2.68604e-19;1.76911e-20
2.5e+11;0.00515714;3.87068e-19;9.89046e-20
-2.5e+11;0.00527754;1.80918e-19;1.98464e-19
-2e+11;0.00527754;3.33719e-19;3.52197e-19
-1.5e+11;0.00527754;4.87141e-20;3.90088e-19
-1e+11;0.00527754;1.3642e-19;2.27335e-19
-5e+10;0.00527754;-7.05764e-19;0.00263877
0;0.00527754;1.02626e-13;0
5e+10;0.00527754;-7.05764e-19;-0.00263877
1e+11;0.00527754;1.3642e-19;-2.27335e-19
1.5e+11;0.00527754;4.87141e-20;-3.90088e-19
2e+11;0.00527754;3.33719e-19;-3.52197e-19
2.5e+11;0.00527754;1.80918e-19;-1.98464e-19
-2.5e+11;0.00539795;1.11689e-19;1.0023e-19
-2e+11;0.00539795;2.70682e-19;6.98044e-20
-1.5e+11;0.00539795;2.3568e-19;3.14637e-19
-1e+11;0.00539795;1.59602e-19;3.25739e-19
-5e+10;0.00539795;-8.16148e-19;0.00269898
0;0.00539795;-2.95293e-17;0
5e+10;0.00539795;-8.16148e-19;-0.00269898
1e+11;0.00539795;1.59602e-19;-3.25739e-19
1.5e+11;0.00539795;2.3568e-19;-3.14637e-19
2e+11;0.00539795;2.70682e-19;-6.98044e-20
2.5e+11;0.00539795;1.11689e-19;-1.0023e-19
-2.5e+11;0.00551836;1.83201e-19;-2.91455e-20
-2e+11;0.00551836;3.79686e-19;7.13699e-20
-1.5e+11;0.00551836;1.12196e-19;3.45371e-19
-1e+11;0.00551836;5.79681e-21;8.36544e-20
-5e+10;0.00551836;-8.0117e-19;0.00275918
0;0.00551836;-1.45871e-16;0
5e+10;0.00551836;-8.0117e-19;-0.00275918
